regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,2,1,0.5,4.0,128,0,1024,4096,2560,502.051,616.353,616.838,1.0042
mixed,2,1,0.5,4.0,128,0,2048,8192,5120,695.426,922.308,923.524,1.0054
mixed,2,1,0.5,4.0,128,0,4096,16384,10240,1075.65,1531.393,1535.528,1.0091
mixed,2,1,0.5,4.0,128,0,8192,32768,20480,1838.501,2754.375,2756.076,1.0019
mixed,2,1,0.5,4.0,128,512,128,512,320,355.169,358.625,355.203,0.0098
mixed,2,1,0.5,4.0,128,512,256,1024,640,358.27,386.818,388.253,1.0503
mixed,2,1,0.5,4.0,128,512,512,2048,1280,408.387,463.874,462.822,0.981
mixed,2,1,0.5,4.0,128,512,1024,4096,2560,501.697,616.094,619.811,1.0325
mixed,2,1,0.5,4.0,128,512,2048,8192,5120,692.16,922.341,922.561,1.001
mixed,2,1,0.5,4.0,128,512,4096,16384,10240,1077.893,1531.779,1533.577,1.004
mixed,2,1,0.5,4.0,128,512,8192,32768,20480,1838.307,2752.682,2758.024,1.0058
mixed,2,1,0.5,4.0,128,1024,128,512,320,395.298,396.544,397.472,1.7448
mixed,2,1,0.5,4.0,128,1024,256,1024,640,398.178,396.609,393.6,
mixed,2,1,0.5,4.0,128,1024,512,2048,1280,407.716,465.185,461.569,0.9371
mixed,2,1,0.5,4.0,128,1024,1024,4096,2560,501.025,617.284,615.137,0.9815
mixed,2,1,0.5,4.0,128,1024,2048,8192,5120,694.337,921.86,921.703,0.9993
mixed,2,1,0.5,4.0,128,1024,4096,16384,10240,1074.73,1533.0,1534.79,1.0039
mixed,2,1,0.5,4.0,128,1024,8192,32768,20480,1839.173,2756.104,2758.76,1.0029
mixed,2,1,0.5,4.0,128,2048,128,512,320,469.729,473.057,473.251,1.0583
mixed,2,1,0.5,4.0,128,2048,256,1024,640,471.871,472.547,472.77,1.3299
mixed,2,1,0.5,4.0,128,2048,512,2048,1280,471.902,470.944,470.434,
mixed,2,1,0.5,4.0,128,2048,1024,4096,2560,503.011,618.851,616.165,0.9768
mixed,2,1,0.5,4.0,128,2048,2048,8192,5120,693.7,923.939,922.18,0.9924
mixed,2,1,0.5,4.0,128,2048,4096,16384,10240,1076.865,1530.916,1535.299,1.0097
mixed,2,1,0.5,4.0,128,2048,8192,32768,20480,1839.017,2754.024,2759.081,1.0055
mixed,2,1,0.5,4.0,128,4096,128,512,320,622.977,622.625,620.994,
mixed,2,1,0.5,4.0,128,4096,256,1024,640,623.235,623.97,622.054,-1.6068
mixed,2,1,0.5,4.0,128,4096,512,2048,1280,622.404,620.672,624.772,
mixed,2,1,0.5,4.0,128,4096,1024,4096,2560,621.344,622.977,622.593,0.7648
mixed,2,1,0.5,4.0,128,4096,2048,8192,5120,693.474,922.757,921.826,0.9959
mixed,2,1,0.5,4.0,128,4096,4096,16384,10240,1076.034,1533.991,1534.785,1.0017
mixed,2,1,0.5,4.0,128,4096,8192,32768,20480,1840.645,2755.207,2756.676,1.0016
mixed,2,1,0.5,4.0,128,8192,128,512,320,922.497,925.705,928.931,2.0056
mixed,2,1,0.5,4.0,128,8192,256,1024,640,925.827,921.922,926.34,
mixed,2,1,0.5,4.0,128,8192,512,2048,1280,928.514,925.154,925.537,
mixed,2,1,0.5,4.0,128,8192,1024,4096,2560,923.106,926.084,925.285,0.7317
mixed,2,1,0.5,4.0,128,8192,2048,8192,5120,925.091,924.421,923.327,
mixed,2,1,0.5,4.0,128,8192,4096,16384,10240,1073.121,1532.484,1531.302,0.9974
mixed,2,1,0.5,4.0,128,8192,8192,32768,20480,1842.404,2758.185,2759.786,1.0017
mixed,2,1,0.5,4.0,128,16384,128,512,320,1528.293,1527.525,1532.514,
mixed,2,1,0.5,4.0,128,16384,256,1024,640,1529.284,1526.881,1529.187,
mixed,2,1,0.5,4.0,128,16384,512,2048,1280,1529.894,1529.444,1530.213,
mixed,2,1,0.5,4.0,128,16384,1024,4096,2560,1532.356,1528.514,1529.161,
mixed,2,1,0.5,4.0,128,16384,2048,8192,5120,1529.471,1530.468,1529.574,0.1033
mixed,2,1,0.5,4.0,128,16384,4096,16384,10240,1529.252,1528.709,1533.701,
mixed,2,1,0.5,4.0,128,16384,8192,32768,20480,1838.623,2760.327,2756.104,0.9954
mixed,2,1,0.5,4.0,256,0,128,512,320,421.254,423.777,419.777,-0.5854
mixed,2,1,0.5,4.0,256,0,256,1024,640,431.94,460.197,456.993,0.8866
mixed,2,1,0.5,4.0,256,0,512,2048,1280,475.843,533.284,532.13,0.9799
mixed,2,1,0.5,4.0,256,0,1024,4096,2560,573.313,689.061,684.228,0.9582
mixed,2,1,0.5,4.0,256,0,2048,8192,5120,756.834,991.107,992.068,1.0041
mixed,2,1,0.5,4.0,256,0,4096,16384,10240,1144.226,1601.989,1607.849,1.0128
mixed,2,1,0.5,4.0,256,0,8192,32768,20480,1908.617,2827.432,2828.106,1.0007
mixed,2,1,0.5,4.0,256,512,128,512,320,496.867,496.512,503.329,
mixed,2,1,0.5,4.0,256,512,256,1024,640,502.493,531.266,536.165,1.1703
mixed,2,1,0.5,4.0,256,512,512,2048,1280,553.507,614.081,618.5,1.073
mixed,2,1,0.5,4.0,256,512,1024,4096,2560,648.482,760.163,759.775,0.9965
mixed,2,1,0.5,4.0,256,512,2048,8192,5120,839.356,1067.68,1073.832,1.0269
mixed,2,1,0.5,4.0,256,512,4096,16384,10240,1226.084,1680.168,1686.118,1.0131
mixed,2,1,0.5,4.0,256,512,8192,32768,20480,1995.906,2909.351,2905.578,0.9959
mixed,2,1,0.5,4.0,256,1024,128,512,320,575.523,583.941,573.377,-0.2549
mixed,2,1,0.5,4.0,256,1024,256,1024,640,579.364,575.681,577.186,
mixed,2,1,0.5,4.0,256,1024,512,2048,1280,592.741,650.434,652.742,1.04
mixed,2,1,0.5,4.0,256,1024,1024,4096,2560,686.974,805.442,800.031,0.9543
mixed,2,1,0.5,4.0,256,1024,2048,8192,5120,877.793,1110.95,1108.772,0.9907
mixed,2,1,0.5,4.0,256,1024,4096,16384,10240,1265.702,1727.364,1726.595,0.9983
mixed,2,1,0.5,4.0,256,1024,8192,32768,20480,2041.959,2958.149,2970.376,1.0133
mixed,2,1,0.5,4.0,256,2048,128,512,320,729.183,730.69,729.602,0.278
mixed,2,1,0.5,4.0,256,2048,256,1024,640,732.93,728.451,729.699,
mixed,2,1,0.5,4.0,256,2048,512,2048,1280,730.433,728.194,729.572,
mixed,2,1,0.5,4.0,256,2048,1024,4096,2560,768.769,880.807,892.259,1.1022
mixed,2,1,0.5,4.0,256,2048,2048,8192,5120,957.249,1189.156,1191.108,1.0084
mixed,2,1,0.5,4.0,256,2048,4096,16384,10240,1342.756,1800.231,1806.594,1.0139
mixed,2,1,0.5,4.0,256,2048,8192,32768,20480,2103.558,3031.845,3029.003,0.9969
mixed,2,1,0.5,4.0,256,4096,128,512,320,1034.849,1035.651,1029.668,-6.4601
mixed,2,1,0.5,4.0,256,4096,256,1024,640,1031.687,1035.683,1032.833,0.2868
mixed,2,1,0.5,4.0,256,4096,512,2048,1280,1042.565,1036.258,1029.885,
mixed,2,1,0.5,4.0,256,4096,1024,4096,2560,1032.385,1037.955,1036.642,0.7643
mixed,2,1,0.5,4.0,256,4096,2048,8192,5120,1114.277,1336.898,1340.487,1.0161
mixed,2,1,0.5,4.0,256,4096,4096,16384,10240,1491.271,1948.646,1953.737,1.0111
mixed,2,1,0.5,4.0,256,4096,8192,32768,20480,2268.009,3177.675,3176.199,0.9984
mixed,2,1,0.5,4.0,256,8192,128,512,320,1642.244,1634.853,1637.957,
mixed,2,1,0.5,4.0,256,8192,256,1024,640,1640.676,1641.382,1639.428,-1.7677
mixed,2,1,0.5,4.0,256,8192,512,2048,1280,1641.065,1639.688,1641.0,
mixed,2,1,0.5,4.0,256,8192,1024,4096,2560,1632.615,1639.592,1638.15,0.7933
mixed,2,1,0.5,4.0,256,8192,2048,8192,5120,1639.522,1639.046,1644.777,
mixed,2,1,0.5,4.0,256,8192,4096,16384,10240,1797.832,2253.704,2255.24,1.0034
mixed,2,1,0.5,4.0,256,8192,8192,32768,20480,2560.359,3481.033,3479.21,0.998
mixed,2,1,0.5,4.0,256,16384,128,512,320,2856.489,2856.743,2855.591,-3.5354
mixed,2,1,0.5,4.0,256,16384,256,1024,640,2852.356,2851.304,2850.215,
mixed,2,1,0.5,4.0,256,16384,512,2048,1280,2850.315,2850.349,2851.72,41.3235
mixed,2,1,0.5,4.0,256,16384,1024,4096,2560,2854.627,2851.688,2849.867,
mixed,2,1,0.5,4.0,256,16384,2048,8192,5120,2849.897,2851.272,2856.262,4.6291
mixed,2,1,0.5,4.0,256,16384,4096,16384,10240,2852.556,2867.303,2860.875,0.5641
mixed,2,1,0.5,4.0,256,16384,8192,32768,20480,3169.639,4090.156,4091.561,1.0015
mixed,2,1,0.5,4.0,512,0,128,512,320,752.837,749.089,752.225,
mixed,2,1,0.5,4.0,512,0,256,1024,640,749.124,754.528,754.465,0.9883
mixed,2,1,0.5,4.0,512,0,512,2048,1280,755.745,761.316,763.14,1.3274
mixed,2,1,0.5,4.0,512,0,1024,4096,2560,799.017,918.081,914.788,0.9723
mixed,2,1,0.5,4.0,512,0,2048,8192,5120,998.532,1226.34,1227.559,1.0054
mixed,2,1,0.5,4.0,512,0,4096,16384,10240,1378.756,1840.391,1846.5,1.0132
mixed,2,1,0.5,4.0,512,0,8192,32768,20480,2143.909,3069.934,3066.349,0.9961
mixed,2,1,0.5,4.0,512,512,128,512,320,913.123,908.834,908.032,
mixed,2,1,0.5,4.0,512,512,256,1024,640,913.028,943.905,941.028,0.9068
mixed,2,1,0.5,4.0,512,512,512,2048,1280,962.212,1022.146,1023.137,1.0165
mixed,2,1,0.5,4.0,512,512,1024,4096,2560,1055.393,1180.197,1176.065,0.9669
mixed,2,1,0.5,4.0,512,512,2048,8192,5120,1254.247,1489.38,1480.072,0.9604
mixed,2,1,0.5,4.0,512,512,4096,16384,10240,1637.413,2098.787,2101.862,1.0067
mixed,2,1,0.5,4.0,512,512,8192,32768,20480,2402.689,3323.786,3329.772,1.0065
mixed,2,1,0.5,4.0,512,1024,128,512,320,1059.969,1064.198,1060.866,0.2121
mixed,2,1,0.5,4.0,512,1024,256,1024,640,1064.327,1065.348,1061.697,-2.5759
mixed,2,1,0.5,4.0,512,1024,512,2048,1280,1079.229,1135.971,1135.813,0.9972
mixed,2,1,0.5,4.0,512,1024,1024,4096,2560,1177.542,1293.411,1292.515,0.9923
mixed,2,1,0.5,4.0,512,1024,2048,8192,5120,1368.895,1607.173,1600.803,0.9733
mixed,2,1,0.5,4.0,512,1024,4096,16384,10240,1762.79,2220.139,2221.227,1.0024
mixed,2,1,0.5,4.0,512,1024,8192,32768,20480,2524.808,3442.919,3447.978,1.0055
mixed,2,1,0.5,4.0,512,2048,128,512,320,1363.618,1364.231,1368.422,7.8369
mixed,2,1,0.5,4.0,512,2048,256,1024,640,1371.269,1362.63,1359.491,
mixed,2,1,0.5,4.0,512,2048,512,2048,1280,1367.046,1371.973,1365.474,-0.3191
mixed,2,1,0.5,4.0,512,2048,1024,4096,2560,1403.304,1521.667,1521.888,1.0019
mixed,2,1,0.5,4.0,512,2048,2048,8192,5120,1602.086,1836.874,1827.654,0.9607
mixed,2,1,0.5,4.0,512,2048,4096,16384,10240,1983.56,2458.983,2450.47,0.9821
mixed,2,1,0.5,4.0,512,2048,8192,32768,20480,2759.18,3679.431,3671.273,0.9911
mixed,2,1,0.5,4.0,512,4096,128,512,320,1963.592,1968.708,1967.336,0.7318
mixed,2,1,0.5,4.0,512,4096,256,1024,640,1972.84,1965.349,1970.563,
mixed,2,1,0.5,4.0,512,4096,512,2048,1280,1977.925,1972.678,1972.549,
mixed,2,1,0.5,4.0,512,4096,1024,4096,2560,1968.904,1962.92,1973.736,
mixed,2,1,0.5,4.0,512,4096,2048,8192,5120,2050.373,2281.8,2278.506,0.9858
mixed,2,1,0.5,4.0,512,4096,4096,16384,10240,2434.375,2906.51,2900.075,0.9864
mixed,2,1,0.5,4.0,512,4096,8192,32768,20480,3218.889,4132.94,4131.886,0.9988
mixed,2,1,0.5,4.0,512,8192,128,512,320,3177.707,3175.594,3184.78,
mixed,2,1,0.5,4.0,512,8192,256,1024,640,3180.876,3175.786,3181.449,
mixed,2,1,0.5,4.0,512,8192,512,2048,1280,3183.854,3178.954,3178.925,
mixed,2,1,0.5,4.0,512,8192,1024,4096,2560,3187.083,3176.656,3176.455,
mixed,2,1,0.5,4.0,512,8192,2048,8192,5120,3174.476,3200.943,3187.813,0.5039
mixed,2,1,0.5,4.0,512,8192,4096,16384,10240,3334.508,3805.26,3806.415,1.0025
mixed,2,1,0.5,4.0,512,8192,8192,32768,20480,4113.736,5032.243,5034.512,1.0025
mixed,2,1,0.5,4.0,512,16384,128,512,320,5617.741,5612.78,5618.194,
mixed,2,1,0.5,4.0,512,16384,256,1024,640,5610.993,5607.219,5616.498,
mixed,2,1,0.5,4.0,512,16384,512,2048,1280,5619.636,5609.842,5610.293,
mixed,2,1,0.5,4.0,512,16384,1024,4096,2560,5612.5,5600.112,5607.668,
mixed,2,1,0.5,4.0,512,16384,2048,8192,5120,5613.458,5620.251,5615.155,0.2498
mixed,2,1,0.5,4.0,512,16384,4096,16384,10240,5612.149,5612.917,5621.359,11.9922
mixed,2,1,0.5,4.0,512,16384,8192,32768,20480,5935.792,6875.641,6854.84,0.9779
mixed,2,1,0.5,4.0,1024,0,128,512,320,1232.871,1235.234,1231.106,-0.7469
