regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,2,1,0.5,4.0,32,512,1024,4096,2560,265.632,276.447,280.608,1.3847
mixed,2,1,0.5,4.0,32,512,2048,8192,5120,285.473,314.368,313.183,0.959
mixed,2,1,0.5,4.0,32,512,4096,16384,10240,336.064,389.373,393.893,1.0848
mixed,2,1,0.5,4.0,32,1024,128,512,320,273.471,272.706,274.4,
mixed,2,1,0.5,4.0,32,1024,256,1024,640,273.185,274.403,273.856,0.5509
mixed,2,1,0.5,4.0,32,1024,512,2048,1280,273.889,266.691,264.32,
mixed,2,1,0.5,4.0,32,1024,1024,4096,2560,268.674,281.091,283.841,1.2215
mixed,2,1,0.5,4.0,32,1024,2048,8192,5120,292.002,319.011,317.343,0.9382
mixed,2,1,0.5,4.0,32,1024,4096,16384,10240,337.598,392.958,394.303,1.0243
mixed,2,1,0.5,4.0,32,2048,128,512,320,286.847,287.171,287.172,1.0031
mixed,2,1,0.5,4.0,32,2048,256,1024,640,284.64,285.791,286.082,1.2528
mixed,2,1,0.5,4.0,32,2048,512,2048,1280,286.244,287.168,287.809,1.6937
mixed,2,1,0.5,4.0,32,2048,1024,4096,2560,285.794,283.55,283.201,
mixed,2,1,0.5,4.0,32,2048,2048,8192,5120,292.959,322.373,321.664,0.9759
mixed,2,1,0.5,4.0,32,2048,4096,16384,10240,337.923,394.015,397.729,1.0662
mixed,2,1,0.5,4.0,32,4096,128,512,320,310.016,310.847,310.692,0.8135
mixed,2,1,0.5,4.0,32,4096,256,1024,640,309.601,312.156,309.66,0.0231
mixed,2,1,0.5,4.0,32,4096,512,2048,1280,310.017,308.767,309.603,
mixed,2,1,0.5,4.0,32,4096,1024,4096,2560,310.497,314.082,311.778,0.3573
mixed,2,1,0.5,4.0,32,4096,2048,8192,5120,313.535,321.699,322.944,1.1525
mixed,2,1,0.5,4.0,32,4096,4096,16384,10240,339.329,396.672,399.041,1.0413
mixed,2,1,0.5,4.0,32,8192,128,512,320,350.499,348.033,348.61,
mixed,2,1,0.5,4.0,32,8192,256,1024,640,348.897,347.775,347.97,
mixed,2,1,0.5,4.0,32,8192,512,2048,1280,349.247,348.513,349.6,
mixed,2,1,0.5,4.0,32,8192,1024,4096,2560,379.072,352.062,393.088,
mixed,2,1,0.5,4.0,32,8192,2048,8192,5120,353.664,355.297,354.211,0.335
mixed,2,1,0.5,4.0,32,8192,4096,16384,10240,343.394,401.31,401.536,1.0039
mixed,2,1,0.5,4.0,64,0,128,512,320,241.506,243.204,242.527,0.6013
mixed,2,1,0.5,4.0,64,0,256,1024,640,241.664,252.704,251.072,0.8522
mixed,2,1,0.5,4.0,64,0,512,2048,1280,257.989,271.135,271.236,1.0077
mixed,2,1,0.5,4.0,64,0,1024,4096,2560,280.093,309.507,308.225,0.9564
mixed,2,1,0.5,4.0,64,0,2048,8192,5120,329.218,388.417,385.568,0.9519
mixed,2,1,0.5,4.0,64,0,4096,16384,10240,423.938,541.312,540.828,0.9959
mixed,2,1,0.5,4.0,64,512,128,512,320,288.096,285.569,285.697,
mixed,2,1,0.5,4.0,64,512,256,1024,640,287.718,274.592,277.314,
mixed,2,1,0.5,4.0,64,512,512,2048,1280,278.689,293.984,293.76,0.9854
mixed,2,1,0.5,4.0,64,512,1024,4096,2560,304.417,332.991,331.74,0.9562
mixed,2,1,0.5,4.0,64,512,2048,8192,5120,351.845,404.867,411.231,1.12
mixed,2,1,0.5,4.0,64,512,4096,16384,10240,445.217,554.883,558.882,1.0365
mixed,2,1,0.5,4.0,64,1024,128,512,320,297.824,296.576,296.131,
mixed,2,1,0.5,4.0,64,1024,256,1024,640,303.708,309.535,303.747,0.0067
mixed,2,1,0.5,4.0,64,1024,512,2048,1280,312.512,292.097,310.818,
mixed,2,1,0.5,4.0,64,1024,1024,4096,2560,306.531,332.862,332.35,0.9806
mixed,2,1,0.5,4.0,64,1024,2048,8192,5120,349.985,410.464,409.569,0.9852
mixed,2,1,0.5,4.0,64,1024,4096,16384,10240,448.353,556.863,561.633,1.044
mixed,2,1,0.5,4.0,64,2048,128,512,320,317.024,314.976,316.068,
mixed,2,1,0.5,4.0,64,2048,256,1024,640,317.794,317.79,314.69,
mixed,2,1,0.5,4.0,64,2048,512,2048,1280,340.96,346.561,339.422,-0.2746
mixed,2,1,0.5,4.0,64,2048,1024,4096,2560,354.849,386.753,346.56,-0.2598
mixed,2,1,0.5,4.0,64,2048,2048,8192,5120,352.738,410.756,411.038,1.0049
mixed,2,1,0.5,4.0,64,2048,4096,16384,10240,448.194,562.785,564.387,1.014
mixed,2,1,0.5,4.0,64,4096,128,512,320,354.05,354.111,357.508,56.6885
mixed,2,1,0.5,4.0,64,4096,256,1024,640,354.397,353.539,352.386,
mixed,2,1,0.5,4.0,64,4096,512,2048,1280,356.515,354.882,355.656,
mixed,2,1,0.5,4.0,64,4096,1024,4096,2560,405.858,428.925,417.149,0.4895
mixed,2,1,0.5,4.0,64,4096,2048,8192,5120,445.891,504.321,425.183,-0.3544
mixed,2,1,0.5,4.0,64,4096,4096,16384,10240,543.458,564.614,567.134,1.1191
mixed,2,1,0.5,4.0,64,8192,128,512,320,433.376,430.819,431.296,
mixed,2,1,0.5,4.0,64,8192,256,1024,640,431.71,430.687,429.632,
mixed,2,1,0.5,4.0,64,8192,512,2048,1280,429.504,431.746,435.103,2.4973
mixed,2,1,0.5,4.0,64,8192,1024,4096,2560,430.82,431.296,430.049,-1.6197
mixed,2,1,0.5,4.0,64,8192,2048,8192,5120,534.051,581.83,571.199,0.7775
mixed,2,1,0.5,4.0,64,8192,4096,16384,10240,621.667,739.397,582.307,-0.3343
mixed,2,1,0.5,4.0,128,0,128,512,320,267.233,270.435,270.369,0.9794
mixed,2,1,0.5,4.0,128,0,256,1024,640,277.183,288.416,290.048,1.1453
mixed,2,1,0.5,4.0,128,0,512,2048,1280,299.006,328.768,326.885,0.9367
mixed,2,1,0.5,4.0,128,0,1024,4096,2560,344.673,405.25,405.215,0.9994
mixed,2,1,0.5,4.0,128,0,2048,8192,5120,447.489,560.35,559.425,0.9918
mixed,2,1,0.5,4.0,128,0,4096,16384,10240,638.079,868.353,872.098,1.0163
mixed,2,1,0.5,4.0,128,512,128,512,320,327.808,325.631,329.06,
mixed,2,1,0.5,4.0,128,512,256,1024,640,322.429,332.801,329.54,0.6856
mixed,2,1,0.5,4.0,128,512,512,2048,1280,337.986,368.608,365.217,0.8893
mixed,2,1,0.5,4.0,128,512,1024,4096,2560,385.762,445.249,445.984,1.0124
mixed,2,1,0.5,4.0,128,512,2048,8192,5120,482.559,596.384,599.489,1.0273
mixed,2,1,0.5,4.0,128,512,4096,16384,10240,674.5,869.537,905.889,1.1864
mixed,2,1,0.5,4.0,128,1024,128,512,320,349.698,350.113,346.818,-6.9398
mixed,2,1,0.5,4.0,128,1024,256,1024,640,348.639,349.411,349.765,1.4585
mixed,2,1,0.5,4.0,128,1024,512,2048,1280,342.845,368.738,366.878,0.9282
mixed,2,1,0.5,4.0,128,1024,1024,4096,2560,387.458,445.828,443.646,0.9626
mixed,2,1,0.5,4.0,128,1024,2048,8192,5120,483.361,596.997,602.755,1.0507
mixed,2,1,0.5,4.0,128,1024,4096,16384,10240,672.641,904.801,907.237,1.0105
mixed,2,1,0.5,4.0,128,2048,128,512,320,388.671,387.075,392.159,
mixed,2,1,0.5,4.0,128,2048,256,1024,640,390.272,390.341,388.992,-18.5507
mixed,2,1,0.5,4.0,128,2048,512,2048,1280,389.635,386.048,388.548,
mixed,2,1,0.5,4.0,128,2048,1024,4096,2560,385.763,446.338,445.921,0.9931
mixed,2,1,0.5,4.0,128,2048,2048,8192,5120,486.881,601.952,601.125,0.9928
mixed,2,1,0.5,4.0,128,2048,4096,16384,10240,678.334,908.191,906.435,0.9924
mixed,2,1,0.5,4.0,128,4096,128,512,320,467.363,465.22,469.637,
mixed,2,1,0.5,4.0,128,4096,256,1024,640,468.576,465.347,465.92,
mixed,2,1,0.5,4.0,128,4096,512,2048,1280,466.431,468.801,464.001,-1.0253
mixed,2,1,0.5,4.0,128,4096,1024,4096,2560,465.249,461.153,466.721,
mixed,2,1,0.5,4.0,128,4096,2048,8192,5120,483.521,600.389,602.56,1.0186
mixed,2,1,0.5,4.0,128,4096,4096,16384,10240,675.585,908.8,908.131,0.9971
mixed,2,1,0.5,4.0,128,8192,128,512,320,617.503,617.955,620.032,5.5951
mixed,2,1,0.5,4.0,128,8192,256,1024,640,618.944,622.016,618.149,-0.2588
mixed,2,1,0.5,4.0,128,8192,512,2048,1280,619.166,620.005,619.136,-0.0358
mixed,2,1,0.5,4.0,128,8192,1024,4096,2560,618.91,620.832,622.018,1.6171
mixed,2,1,0.5,4.0,128,8192,2048,8192,5120,618.402,612.192,620.418,
mixed,2,1,0.5,4.0,128,8192,4096,16384,10240,678.69,910.051,909.661,0.9983
mixed,2,1,0.5,4.0,256,0,128,512,320,306.305,319.492,318.018,0.8882
mixed,2,1,0.5,4.0,256,0,256,1024,640,329.121,356.862,355.27,0.9426
mixed,2,1,0.5,4.0,256,0,512,2048,1280,376.416,433.73,436.832,1.0541
mixed,2,1,0.5,4.0,256,0,1024,4096,2560,477.537,588.033,585.185,0.9742
mixed,2,1,0.5,4.0,256,0,2048,8192,5120,665.216,894.306,897.472,1.0138
mixed,2,1,0.5,4.0,256,0,4096,16384,10240,1047.328,1514.084,1507.456,0.9858
mixed,2,1,0.5,4.0,256,512,128,512,320,335.651,340.322,337.249,0.3421
mixed,2,1,0.5,4.0,256,512,256,1024,640,336.995,358.595,359.456,1.0399
mixed,2,1,0.5,4.0,256,512,512,2048,1280,375.709,436.0,432.517,0.9422
mixed,2,1,0.5,4.0,256,512,1024,4096,2560,471.904,589.763,583.585,0.9476
mixed,2,1,0.5,4.0,256,512,2048,8192,5120,664.069,896.258,896.101,0.9993
mixed,2,1,0.5,4.0,256,512,4096,16384,10240,1047.268,1513.031,1506.981,0.987
mixed,2,1,0.5,4.0,256,1024,128,512,320,375.168,373.476,374.622,
mixed,2,1,0.5,4.0,256,1024,256,1024,640,375.709,376.194,377.375,3.4351
mixed,2,1,0.5,4.0,256,1024,512,2048,1280,377.92,433.218,433.377,1.0029
mixed,2,1,0.5,4.0,256,1024,1024,4096,2560,473.7,586.334,589.348,1.0268
mixed,2,1,0.5,4.0,256,1024,2048,8192,5120,664.671,894.048,897.826,1.0165
mixed,2,1,0.5,4.0,256,1024,4096,16384,10240,1048.165,1515.78,1505.026,0.977
mixed,2,1,0.5,4.0,256,2048,128,512,320,449.346,450.146,452.255,3.6363
mixed,2,1,0.5,4.0,256,2048,256,1024,640,451.138,450.817,450.496,
mixed,2,1,0.5,4.0,256,2048,512,2048,1280,450.336,451.525,452.317,1.6661
mixed,2,1,0.5,4.0,256,2048,1024,4096,2560,473.119,591.363,586.661,0.9602
mixed,2,1,0.5,4.0,256,2048,2048,8192,5120,665.856,896.581,895.391,0.9948
mixed,2,1,0.5,4.0,256,2048,4096,16384,10240,1049.377,1514.147,1511.01,0.9933
mixed,2,1,0.5,4.0,256,4096,128,512,320,603.681,605.314,604.032,0.2149
mixed,2,1,0.5,4.0,256,4096,256,1024,640,605.313,604.895,604.384,
mixed,2,1,0.5,4.0,256,4096,512,2048,1280,605.084,602.754,604.451,
mixed,2,1,0.5,4.0,256,4096,1024,4096,2560,602.015,604.225,606.657,2.1005
mixed,2,1,0.5,4.0,256,4096,2048,8192,5120,663.712,896.641,896.77,1.0006
mixed,2,1,0.5,4.0,256,4096,4096,16384,10240,1051.525,1517.862,1514.146,0.992
mixed,2,1,0.5,4.0,256,8192,128,512,320,905.699,906.179,910.754,10.5312
mixed,2,1,0.5,4.0,256,8192,256,1024,640,908.418,907.557,906.884,
mixed,2,1,0.5,4.0,256,8192,512,2048,1280,909.28,909.22,907.009,
mixed,2,1,0.5,4.0,256,8192,1024,4096,2560,909.697,907.905,906.369,
mixed,2,1,0.5,4.0,256,8192,2048,8192,5120,911.203,910.467,909.6,
mixed,2,1,0.5,4.0,256,8192,4096,16384,10240,1055.589,1516.645,1515.267,0.997
mixed,2,1,0.5,4.0,512,0,128,512,320,468.515,464.159,463.043,
mixed,2,1,0.5,4.0,512,0,256,1024,640,466.849,479.232,482.562,1.2689
mixed,2,1,0.5,4.0,512,0,512,2048,1280,502.144,558.241,557.986,0.9955
mixed,2,1,0.5,4.0,512,0,1024,4096,2560,598.656,713.603,712.642,0.9916
mixed,2,1,0.5,4.0,512,0,2048,8192,5120,791.33,1022.916,1018.021,0.9789
mixed,2,1,0.5,4.0,512,0,4096,16384,10240,1168.678,1637.222,1638.5,1.0027
mixed,2,1,0.5,4.0,512,512,128,512,320,541.216,544.736,540.126,-0.3097
mixed,2,1,0.5,4.0,512,512,256,1024,640,546.528,576.801,574.689,0.9302
mixed,2,1,0.5,4.0,512,512,512,2048,1280,597.569,655.778,654.272,0.9741
mixed,2,1,0.5,4.0,512,512,1024,4096,2560,694.019,808.515,807.455,0.9907
mixed,2,1,0.5,4.0,512,512,2048,8192,5120,888.192,1115.075,1113.475,0.9929
mixed,2,1,0.5,4.0,512,512,4096,16384,10240,1272.258,1733.542,1731.365,0.9953
mixed,2,1,0.5,4.0,512,1024,128,512,320,624.415,621.822,622.243,
mixed,2,1,0.5,4.0,512,1024,256,1024,640,621.157,621.696,619.263,-3.5139
mixed,2,1,0.5,4.0,512,1024,512,2048,1280,636.191,699.588,696.512,0.9515
mixed,2,1,0.5,4.0,512,1024,1024,4096,2560,739.073,850.659,851.55,1.008
mixed,2,1,0.5,4.0,512,1024,2048,8192,5120,926.882,1157.473,1154.534,0.9873
mixed,2,1,0.5,4.0,512,1024,4096,16384,10240,1315.429,1785.573,1770.79,0.9686
mixed,2,1,0.5,4.0,512,2048,128,512,320,778.113,776.293,780.294,
mixed,2,1,0.5,4.0,512,2048,256,1024,640,782.975,777.311,775.651,
mixed,2,1,0.5,4.0,512,2048,512,2048,1280,779.427,778.048,777.508,
mixed,2,1,0.5,4.0,512,2048,1024,4096,2560,812.036,933.346,929.662,0.9696
mixed,2,1,0.5,4.0,512,2048,2048,8192,5120,1008.321,1239.265,1235.264,0.9827
mixed,2,1,0.5,4.0,512,2048,4096,16384,10240,1396.387,1858.051,1856.486,0.9966
mixed,2,1,0.5,4.0,512,4096,128,512,320,1082.469,1083.233,1085.859,4.4372
mixed,2,1,0.5,4.0,512,4096,256,1024,640,1077.636,1080.706,1079.199,0.5091
mixed,2,1,0.5,4.0,512,4096,512,2048,1280,1085.983,1082.244,1081.38,
mixed,2,1,0.5,4.0,512,4096,1024,4096,2560,1076.991,1085.377,1082.398,0.6448
mixed,2,1,0.5,4.0,512,4096,2048,8192,5120,1157.952,1397.221,1392.262,0.9793
mixed,2,1,0.5,4.0,512,4096,4096,16384,10240,1550.625,2007.269,2014.309,1.0154
mixed,2,1,0.5,4.0,512,8192,128,512,320,1692.452,1693.091,1683.232,-14.4288
mixed,2,1,0.5,4.0,512,8192,256,1024,640,1690.567,1690.274,1690.309,
mixed,2,1,0.5,4.0,512,8192,512,2048,1280,1685.637,1695.461,1689.061,0.3485
mixed,2,1,0.5,4.0,512,8192,1024,4096,2560,1691.425,1693.508,1687.202,-2.0274
mixed,2,1,0.5,4.0,512,8192,2048,8192,5120,1689.986,1687.368,1694.566,
mixed,2,1,0.5,4.0,512,8192,4096,16384,10240,1844.993,2312.902,2315.784,1.0062
mixed,2,1,0.5,4.0,1024,0,128,512,320,773.795,774.078,772.515,-4.523
mixed,2,1,0.5,4.0,1024,0,256,1024,640,772.869,778.725,777.633,0.8135
mixed,2,1,0.5,4.0,1024,0,512,2048,1280,778.208,776.291,780.771,
mixed,2,1,0.5,4.0,1024,0,1024,4096,2560,778.878,791.203,785.825,0.5637
mixed,2,1,0.5,4.0,1024,0,2048,8192,5120,789.635,794.598,796.351,1.3532
mixed,2,1,0.5,4.0,1024,0,4096,16384,10240,806.404,812.259,817.25,1.8524
mixed,2,1,0.5,4.0,1024,512,128,512,320,928.674,929.218,930.274,2.9412
mixed,2,1,0.5,4.0,1024,512,256,1024,640,929.762,929.569,931.233,
mixed,2,1,0.5,4.0,1024,512,512,2048,1280,941.572,941.445,943.298,
mixed,2,1,0.5,4.0,1024,512,1024,4096,2560,942.665,949.374,946.047,0.5041
mixed,2,1,0.5,4.0,1024,512,2048,8192,5120,953.958,957.28,955.971,0.606
mixed,2,1,0.5,4.0,1024,512,4096,16384,10240,965.924,978.335,976.611,0.8611
mixed,2,1,0.5,4.0,1024,1024,128,512,320,1006.078,1003.107,1002.374,
mixed,2,1,0.5,4.0,1024,1024,256,1024,640,1009.473,1013.124,1010.78,0.358
mixed,2,1,0.5,4.0,1024,1024,512,2048,1280,1011.266,1015.041,1018.213,1.8403
mixed,2,1,0.5,4.0,1024,1024,1024,4096,2560,1017.763,1026.272,1018.945,0.1389
mixed,2,1,0.5,4.0,1024,1024,2048,8192,5120,1023.462,1031.806,1032.581,1.0929
mixed,2,1,0.5,4.0,1024,1024,4096,16384,10240,1048.736,1056.13,1047.649,-0.147
mixed,2,1,0.5,4.0,1024,2048,128,512,320,1161.478,1162.597,1163.139,1.4844
mixed,2,1,0.5,4.0,1024,2048,256,1024,640,1161.991,1160.477,1165.314,
mixed,2,1,0.5,4.0,1024,2048,512,2048,1280,1166.112,1173.922,1166.566,0.0581
mixed,2,1,0.5,4.0,1024,2048,1024,4096,2560,1177.445,1179.079,1174.496,-1.8048
mixed,2,1,0.5,4.0,1024,2048,2048,8192,5120,1179.807,1187.975,1189.445,1.18
mixed,2,1,0.5,4.0,1024,2048,4096,16384,10240,1199.114,1211.491,1206.024,0.5583
mixed,2,1,0.5,4.0,1024,4096,128,512,320,1487.109,1485.478,1490.41,
mixed,2,1,0.5,4.0,1024,4096,256,1024,640,1486.788,1489.857,1486.561,-0.074
mixed,2,1,0.5,4.0,1024,4096,512,2048,1280,1485.861,1491.233,1496.066,1.8997
mixed,2,1,0.5,4.0,1024,4096,1024,4096,2560,1497.984,1503.524,1502.464,0.8087
mixed,2,1,0.5,4.0,1024,4096,2048,8192,5120,1503.303,1516.839,1513.441,0.749
mixed,2,1,0.5,4.0,1024,4096,4096,16384,10240,1523.396,1535.654,1529.57,0.5037
mixed,2,1,0.5,4.0,1024,8192,128,512,320,2095.174,2098.311,2098.182,0.9589
mixed,2,1,0.5,4.0,1024,8192,256,1024,640,2103.425,2106.308,2103.59,0.0572
mixed,2,1,0.5,4.0,1024,8192,512,2048,1280,2108.608,2105.956,2102.466,
mixed,2,1,0.5,4.0,1024,8192,1024,4096,2560,2109.255,2119.393,2111.755,0.2466
mixed,2,1,0.5,4.0,1024,8192,2048,8192,5120,2120.838,2131.019,2132.069,1.1031
mixed,2,1,0.5,4.0,1024,8192,4096,16384,10240,2139.877,2143.429,2148.003,2.2877
mixed,2,1,0.5,4.0,2048,0,128,512,320,1407.356,1406.781,1403.264,
mixed,2,1,0.5,4.0,2048,0,256,1024,640,1404.491,1406.411,1404.579,0.0458
mixed,2,1,0.5,4.0,2048,0,512,2048,1280,1407.202,1412.543,1410.277,0.5757
mixed,2,1,0.5,4.0,2048,0,1024,4096,2560,1413.417,1417.729,1416.516,0.7187
mixed,2,1,0.5,4.0,2048,0,2048,8192,5120,1422.082,1428.643,1427.65,0.8487
mixed,2,1,0.5,4.0,2048,0,4096,16384,10240,1441.312,1449.44,1449.7,1.032
mixed,2,1,0.5,4.0,2048,512,128,512,320,1622.498,1624.455,1629.924,3.7946
mixed,2,1,0.5,4.0,2048,512,256,1024,640,1629.702,1624.705,1623.109,
mixed,2,1,0.5,4.0,2048,512,512,2048,1280,1635.333,1635.139,1635.173,
mixed,2,1,0.5,4.0,2048,512,1024,4096,2560,1637.191,1640.132,1639.522,0.7926
mixed,2,1,0.5,4.0,2048,512,2048,8192,5120,1645.794,1657.928,1650.854,0.417
mixed,2,1,0.5,4.0,2048,512,4096,16384,10240,1662.561,1671.754,1665.319,0.3
mixed,2,1,0.5,4.0,2048,1024,128,512,320,1734.082,1737.952,1736.708,0.6786
mixed,2,1,0.5,4.0,2048,1024,256,1024,640,1737.413,1738.914,1739.361,1.2978
mixed,2,1,0.5,4.0,2048,1024,512,2048,1280,1743.874,1748.349,1748.131,0.9513
mixed,2,1,0.5,4.0,2048,1024,1024,4096,2560,1750.177,1752.677,1754.947,1.908
mixed,2,1,0.5,4.0,2048,1024,2048,8192,5120,1756.771,1766.085,1767.424,1.1438
mixed,2,1,0.5,4.0,2048,1024,4096,16384,10240,1776.385,1783.844,1789.476,1.7551
mixed,2,1,0.5,4.0,2048,2048,128,512,320,1976.233,1976.839,1968.71,-12.4142
mixed,2,1,0.5,4.0,2048,2048,256,1024,640,1978.271,1971.237,1974.532,
mixed,2,1,0.5,4.0,2048,2048,512,2048,1280,1975.878,1984.929,1980.484,0.5089
mixed,2,1,0.5,4.0,2048,2048,1024,4096,2560,1983.042,1994.248,1981.921,-0.1
mixed,2,1,0.5,4.0,2048,2048,2048,8192,5120,2001.504,1995.392,2000.869,
mixed,2,1,0.5,4.0,2048,2048,4096,16384,10240,2009.8,2018.276,2019.105,1.0978
mixed,2,1,0.5,4.0,2048,4096,128,512,320,2432.579,2433.606,2433.385,0.7848
mixed,2,1,0.5,4.0,2048,4096,256,1024,640,2447.301,2435.271,2432.741,
mixed,2,1,0.5,4.0,2048,4096,512,2048,1280,2440.132,2443.943,2439.338,-0.2083
mixed,2,1,0.5,4.0,2048,4096,1024,4096,2560,2449.73,2451.688,2452.802,1.5689
mixed,2,1,0.5,4.0,2048,4096,2048,8192,5120,2456.327,2461.446,2466.277,1.9437
mixed,2,1,0.5,4.0,2048,4096,4096,16384,10240,2468.623,2479.24,2479.438,1.0186
mixed,2,1,0.5,4.0,2048,8192,128,512,320,3316.967,3321.031,3318.186,0.3
mixed,2,1,0.5,4.0,2048,8192,256,1024,640,3322.59,3325.162,3321.994,-0.2317
mixed,2,1,0.5,4.0,2048,8192,512,2048,1280,3322.95,3327.144,3332.711,2.3274
mixed,2,1,0.5,4.0,2048,8192,1024,4096,2560,3329.0,3327.356,3334.759,
mixed,2,1,0.5,4.0,2048,8192,2048,8192,5120,3340.996,3345.257,3347.267,1.4717
mixed,2,1,0.5,4.0,2048,8192,4096,16384,10240,3353.832,3365.387,3366.671,1.1111
pure,4,1,0.25,4.0,0,0,128,512,224,202.494,210.114,209.28,0.8906
pure,4,1,0.25,4.0,0,0,256,1024,448,211.809,214.082,211.389,-0.1848
pure,4,1,0.25,4.0,0,0,512,2048,896,212.319,220.357,217.121,0.5974
pure,4,1,0.25,4.0,0,0,1024,4096,1792,218.882,233.634,224.003,0.3471
pure,4,1,0.25,4.0,0,0,2048,8192,3584,245.505,252.286,265.923,3.0111
pure,4,1,0.25,4.0,0,0,4096,16384,7168,255.774,275.654,277.985,1.1173
mixed,4,1,0.25,4.0,16,0,128,512,224,221.314,230.911,228.031,0.6999
mixed,4,1,0.25,4.0,16,0,256,1024,448,231.68,236.546,230.277,-0.2883
mixed,4,1,0.25,4.0,16,0,512,2048,896,233.09,247.234,238.88,0.4094
