regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,2,1,0.5,4.0,64,1024,256,1024,640,81.312,80.544,81.089,
mixed,2,1,0.5,4.0,64,1024,512,2048,1280,75.488,83.108,74.498,-0.1299
mixed,2,1,0.5,4.0,64,1024,1024,4096,2560,82.561,91.393,87.36,0.5434
mixed,2,1,0.5,4.0,64,1024,2048,8192,5120,100.897,117.312,118.69,1.0839
mixed,2,1,0.5,4.0,64,1024,4096,16384,10240,135.105,177.378,175.262,0.9499
mixed,2,1,0.5,4.0,64,2048,128,512,320,89.343,88.064,87.809,
mixed,2,1,0.5,4.0,64,2048,256,1024,640,88.127,88.16,88.192,1.9697
mixed,2,1,0.5,4.0,64,2048,512,2048,1280,98.337,89.695,102.178,
mixed,2,1,0.5,4.0,64,2048,1024,4096,2560,90.209,128.543,90.24,0.0008
mixed,2,1,0.5,4.0,64,2048,2048,8192,5120,105.761,122.658,120.001,0.8428
mixed,2,1,0.5,4.0,64,2048,4096,16384,10240,141.797,179.746,180.066,1.0084
mixed,2,1,0.5,4.0,64,4096,128,512,320,96.8,116.191,100.448,0.1881
mixed,2,1,0.5,4.0,64,4096,256,1024,640,122.88,117.441,110.433,
mixed,2,1,0.5,4.0,64,4096,512,2048,1280,109.343,108.865,108.256,
mixed,2,1,0.5,4.0,64,4096,1024,4096,2560,133.408,122.561,140.802,
mixed,2,1,0.5,4.0,64,4096,2048,8192,5120,159.425,188.991,120.608,-1.3129
mixed,2,1,0.5,4.0,64,4096,4096,16384,10240,143.103,185.538,179.394,0.8552
mixed,2,1,0.5,4.0,64,8192,128,512,320,134.815,132.897,134.816,
mixed,2,1,0.5,4.0,64,8192,256,1024,640,130.21,151.937,133.664,0.159
mixed,2,1,0.5,4.0,64,8192,512,2048,1280,172.801,177.537,150.37,-4.7363
mixed,2,1,0.5,4.0,64,8192,1024,4096,2560,186.624,146.849,178.817,
mixed,2,1,0.5,4.0,64,8192,2048,8192,5120,198.915,168.703,220.704,
mixed,2,1,0.5,4.0,64,8192,4096,16384,10240,260.705,306.178,182.628,-1.717
mixed,2,1,0.5,4.0,128,0,128,512,320,52.415,62.432,59.584,0.7157
mixed,2,1,0.5,4.0,128,0,256,1024,640,63.263,62.337,61.984,
mixed,2,1,0.5,4.0,128,0,512,2048,1280,67.04,75.075,71.521,0.5577
mixed,2,1,0.5,4.0,128,0,1024,4096,2560,77.44,86.943,85.375,0.835
mixed,2,1,0.5,4.0,128,0,2048,8192,5120,99.073,118.849,116.64,0.8883
mixed,2,1,0.5,4.0,128,0,4096,16384,10240,137.985,181.186,179.105,0.9518
mixed,2,1,0.5,4.0,128,512,128,512,320,83.296,80.002,79.744,
mixed,2,1,0.5,4.0,128,512,256,1024,640,82.496,98.913,80.257,-0.1364
mixed,2,1,0.5,4.0,128,512,512,2048,1280,106.015,78.465,100.481,
mixed,2,1,0.5,4.0,128,512,1024,4096,2560,78.303,87.681,85.312,0.7474
mixed,2,1,0.5,4.0,128,512,2048,8192,5120,98.016,117.921,116.929,0.9502
mixed,2,1,0.5,4.0,128,512,4096,16384,10240,138.497,181.952,179.233,0.9374
mixed,2,1,0.5,4.0,128,1024,128,512,320,110.785,92.0,90.4,
mixed,2,1,0.5,4.0,128,1024,256,1024,640,89.537,89.343,89.919,
mixed,2,1,0.5,4.0,128,1024,512,2048,1280,88.833,125.056,90.432,0.0441
mixed,2,1,0.5,4.0,128,1024,1024,4096,2560,129.119,131.424,128.64,-0.2078
mixed,2,1,0.5,4.0,128,1024,2048,8192,5120,102.048,119.264,116.897,0.8625
mixed,2,1,0.5,4.0,128,1024,4096,16384,10240,138.112,183.074,179.232,0.9146
mixed,2,1,0.5,4.0,128,2048,128,512,320,135.17,134.848,135.521,
mixed,2,1,0.5,4.0,128,2048,256,1024,640,134.242,133.695,135.873,
mixed,2,1,0.5,4.0,128,2048,512,2048,1280,109.121,109.441,109.696,1.7969
mixed,2,1,0.5,4.0,128,2048,1024,4096,2560,139.168,169.728,147.711,0.2795
mixed,2,1,0.5,4.0,128,2048,2048,8192,5120,168.575,182.69,177.472,0.6303
mixed,2,1,0.5,4.0,128,2048,4096,16384,10240,138.72,182.4,178.401,0.9084
mixed,2,1,0.5,4.0,128,4096,128,512,320,189.218,188.002,189.282,
mixed,2,1,0.5,4.0,128,4096,256,1024,640,190.08,191.65,190.177,0.0618
mixed,2,1,0.5,4.0,128,4096,512,2048,1280,188.865,191.617,190.464,0.581
mixed,2,1,0.5,4.0,128,4096,1024,4096,2560,190.272,149.792,190.337,
mixed,2,1,0.5,4.0,128,4096,2048,8192,5120,203.84,264.736,224.897,0.3458
mixed,2,1,0.5,4.0,128,4096,4096,16384,10240,258.976,288.032,284.065,0.8635
mixed,2,1,0.5,4.0,128,8192,128,512,320,293.057,292.58,291.362,
mixed,2,1,0.5,4.0,128,8192,256,1024,640,293.311,292.865,292.288,
mixed,2,1,0.5,4.0,128,8192,512,2048,1280,290.816,291.842,292.576,1.7154
mixed,2,1,0.5,4.0,128,8192,1024,4096,2560,291.938,292.801,292.963,1.1877
mixed,2,1,0.5,4.0,128,8192,2048,8192,5120,294.848,229.44,295.103,
mixed,2,1,0.5,4.0,128,8192,4096,16384,10240,336.673,448.132,382.37,0.41
mixed,2,1,0.5,4.0,256,0,128,512,320,52.895,69.41,69.953,1.0329
mixed,2,1,0.5,4.0,256,0,256,1024,640,69.73,86.595,69.568,-0.0096
mixed,2,1,0.5,4.0,256,0,512,2048,1280,92.064,98.209,86.913,-0.8382
mixed,2,1,0.5,4.0,256,0,1024,4096,2560,103.455,118.753,99.072,-0.2865
mixed,2,1,0.5,4.0,256,0,2048,8192,5120,128.864,159.009,138.371,0.3154
mixed,2,1,0.5,4.0,256,0,4096,16384,10240,177.217,236.545,216.481,0.6618
mixed,2,1,0.5,4.0,256,512,128,512,320,84.448,85.631,84.639,0.1615
mixed,2,1,0.5,4.0,256,512,256,1024,640,84.768,87.107,87.2,1.0398
mixed,2,1,0.5,4.0,256,512,512,2048,1280,86.752,121.184,87.457,0.0205
mixed,2,1,0.5,4.0,256,512,1024,4096,2560,125.985,136.16,116.224,-0.9593
mixed,2,1,0.5,4.0,256,512,2048,8192,5120,145.824,174.337,139.2,-0.2323
mixed,2,1,0.5,4.0,256,512,4096,16384,10240,193.568,253.377,216.801,0.3885
mixed,2,1,0.5,4.0,256,1024,128,512,320,141.441,141.248,141.826,
mixed,2,1,0.5,4.0,256,1024,256,1024,640,143.968,103.394,157.986,
mixed,2,1,0.5,4.0,256,1024,512,2048,1280,106.911,105.826,106.24,
mixed,2,1,0.5,4.0,256,1024,1024,4096,2560,109.504,166.272,109.408,-0.0017
mixed,2,1,0.5,4.0,256,1024,2048,8192,5120,179.263,195.361,156.609,-1.4073
mixed,2,1,0.5,4.0,256,1024,4096,16384,10240,213.696,272.866,215.843,0.0363
mixed,2,1,0.5,4.0,256,2048,128,512,320,180.577,180.964,179.585,-2.5633
mixed,2,1,0.5,4.0,256,2048,256,1024,640,180.738,180.352,181.889,
mixed,2,1,0.5,4.0,256,2048,512,2048,1280,188.895,215.65,180.129,-0.3276
mixed,2,1,0.5,4.0,256,2048,1024,4096,2560,144.992,146.176,145.12,0.1081
mixed,2,1,0.5,4.0,256,2048,2048,8192,5120,202.624,259.521,220.896,0.3211
mixed,2,1,0.5,4.0,256,2048,4096,16384,10240,256.994,315.136,235.264,-0.3737
mixed,2,1,0.5,4.0,256,4096,128,512,320,260.482,258.946,258.946,
mixed,2,1,0.5,4.0,256,4096,256,1024,640,260.13,259.488,259.779,
mixed,2,1,0.5,4.0,256,4096,512,2048,1280,258.817,260.033,260.289,1.2105
mixed,2,1,0.5,4.0,256,4096,1024,4096,2560,278.114,260.802,259.49,
mixed,2,1,0.5,4.0,256,4096,2048,8192,5120,278.212,224.835,335.649,
mixed,2,1,0.5,4.0,256,4096,4096,16384,10240,335.65,442.401,379.359,0.4094
mixed,2,1,0.5,4.0,256,8192,128,512,320,421.123,419.458,419.875,
mixed,2,1,0.5,4.0,256,8192,256,1024,640,420.098,418.784,419.841,
mixed,2,1,0.5,4.0,256,8192,512,2048,1280,419.904,423.009,421.476,0.5063
mixed,2,1,0.5,4.0,256,8192,1024,4096,2560,420.928,421.282,424.224,9.3107
mixed,2,1,0.5,4.0,256,8192,2048,8192,5120,455.839,424.324,425.6,
mixed,2,1,0.5,4.0,256,8192,4096,16384,10240,456.451,389.826,465.89,
mixed,2,1,0.5,4.0,512,0,128,512,320,86.145,94.977,93.567,0.8404
mixed,2,1,0.5,4.0,512,0,256,1024,640,98.847,112.512,113.156,1.0471
mixed,2,1,0.5,4.0,512,0,512,2048,1280,122.688,150.497,149.632,0.9689
mixed,2,1,0.5,4.0,512,0,1024,4096,2560,167.521,223.872,222.369,0.9733
mixed,2,1,0.5,4.0,512,0,2048,8192,5120,261.283,372.066,369.473,0.9766
mixed,2,1,0.5,4.0,512,0,4096,16384,10240,443.073,665.028,663.267,0.9921
mixed,2,1,0.5,4.0,512,512,128,512,320,115.713,114.72,114.977,
mixed,2,1,0.5,4.0,512,512,256,1024,640,118.176,131.65,132.224,1.0426
mixed,2,1,0.5,4.0,512,512,512,2048,1280,141.184,168.608,167.999,0.9778
mixed,2,1,0.5,4.0,512,512,1024,4096,2560,187.777,242.177,241.507,0.9877
mixed,2,1,0.5,4.0,512,512,2048,8192,5120,279.491,391.041,389.185,0.9834
mixed,2,1,0.5,4.0,512,512,4096,16384,10240,462.977,683.779,680.837,0.9867
mixed,2,1,0.5,4.0,512,1024,128,512,320,152.543,152.065,151.711,
mixed,2,1,0.5,4.0,512,1024,256,1024,640,152.416,152.32,152.289,
mixed,2,1,0.5,4.0,512,1024,512,2048,1280,159.778,186.718,186.976,1.0096
mixed,2,1,0.5,4.0,512,1024,1024,4096,2560,205.6,261.089,260.29,0.9856
mixed,2,1,0.5,4.0,512,1024,2048,8192,5120,299.743,408.898,407.04,0.983
mixed,2,1,0.5,4.0,512,1024,4096,16384,10240,482.69,699.971,701.057,1.005
mixed,2,1,0.5,4.0,512,2048,128,512,320,230.784,230.625,231.295,
mixed,2,1,0.5,4.0,512,2048,256,1024,640,231.714,230.977,230.308,
mixed,2,1,0.5,4.0,512,2048,512,2048,1280,230.913,230.626,231.649,
mixed,2,1,0.5,4.0,512,2048,1024,4096,2560,243.426,300.416,298.176,0.9607
mixed,2,1,0.5,4.0,512,2048,2048,8192,5120,337.922,447.459,445.473,0.9819
mixed,2,1,0.5,4.0,512,2048,4096,16384,10240,520.996,742.243,740.742,0.9932
mixed,2,1,0.5,4.0,512,4096,128,512,320,388.994,389.665,389.089,0.1416
mixed,2,1,0.5,4.0,512,4096,256,1024,640,389.699,389.538,389.473,
mixed,2,1,0.5,4.0,512,4096,512,2048,1280,391.14,391.011,389.603,
mixed,2,1,0.5,4.0,512,4096,1024,4096,2560,390.305,390.658,390.242,-0.1785
mixed,2,1,0.5,4.0,512,4096,2048,8192,5120,417.09,528.161,525.793,0.9787
mixed,2,1,0.5,4.0,512,4096,4096,16384,10240,600.964,819.875,817.794,0.9905
mixed,2,1,0.5,4.0,512,8192,128,512,320,688.355,689.571,688.576,0.1817
mixed,2,1,0.5,4.0,512,8192,256,1024,640,690.819,691.586,687.78,-3.9622
mixed,2,1,0.5,4.0,512,8192,512,2048,1280,690.787,692.736,689.923,-0.4433
mixed,2,1,0.5,4.0,512,8192,1024,4096,2560,688.515,689.027,686.726,-3.4941
mixed,2,1,0.5,4.0,512,8192,2048,8192,5120,692.1,692.163,690.501,-25.381
mixed,2,1,0.5,4.0,512,8192,4096,16384,10240,754.309,973.093,970.371,0.9876
mixed,2,1,0.5,4.0,1024,0,128,512,320,166.719,176.001,160.642,-0.6547
mixed,2,1,0.5,4.0,1024,0,256,1024,640,180.479,193.792,175.649,-0.3628
mixed,2,1,0.5,4.0,1024,0,512,2048,1280,202.079,230.241,215.424,0.4739
mixed,2,1,0.5,4.0,1024,0,1024,4096,2560,248.608,304.0,287.201,0.6967
mixed,2,1,0.5,4.0,1024,0,2048,8192,5120,338.883,449.987,435.811,0.8724
mixed,2,1,0.5,4.0,1024,0,4096,16384,10240,522.884,742.021,728.547,0.9385
mixed,2,1,0.5,4.0,1024,512,128,512,320,215.136,215.809,214.754,-0.5676
mixed,2,1,0.5,4.0,1024,512,256,1024,640,215.488,230.081,224.035,0.5857
mixed,2,1,0.5,4.0,1024,512,512,2048,1280,239.296,268.865,261.504,0.7511
mixed,2,1,0.5,4.0,1024,512,1024,4096,2560,287.201,343.041,339.551,0.9375
mixed,2,1,0.5,4.0,1024,512,2048,8192,5120,380.931,491.616,484.034,0.9315
mixed,2,1,0.5,4.0,1024,512,4096,16384,10240,562.628,779.589,780.165,1.0027
mixed,2,1,0.5,4.0,1024,1024,128,512,320,274.337,273.439,272.963,
mixed,2,1,0.5,4.0,1024,1024,256,1024,640,275.744,287.808,274.914,-0.0688
mixed,2,1,0.5,4.0,1024,1024,512,2048,1280,297.346,326.433,302.913,0.1914
mixed,2,1,0.5,4.0,1024,1024,1024,4096,2560,346.08,403.649,377.731,0.5498
mixed,2,1,0.5,4.0,1024,1024,2048,8192,5120,439.714,549.122,524.674,0.7765
mixed,2,1,0.5,4.0,1024,1024,4096,16384,10240,622.339,841.316,817.603,0.8917
mixed,2,1,0.5,4.0,1024,2048,128,512,320,386.755,385.088,383.81,
mixed,2,1,0.5,4.0,1024,2048,256,1024,640,384.065,391.392,387.298,0.4412
mixed,2,1,0.5,4.0,1024,2048,512,2048,1280,404.162,432.769,386.209,-0.6276
mixed,2,1,0.5,4.0,1024,2048,1024,4096,2560,451.969,507.172,452.835,0.0157
mixed,2,1,0.5,4.0,1024,2048,2048,8192,5120,546.21,652.579,599.684,0.5027
mixed,2,1,0.5,4.0,1024,2048,4096,16384,10240,726.628,942.854,892.101,0.7653
mixed,2,1,0.5,4.0,1024,4096,128,512,320,621.026,621.731,620.994,-0.0454
mixed,2,1,0.5,4.0,1024,4096,256,1024,640,620.578,619.843,620.934,
mixed,2,1,0.5,4.0,1024,4096,512,2048,1280,622.243,624.802,621.444,-0.3122
mixed,2,1,0.5,4.0,1024,4096,1024,4096,2560,660.58,727.044,621.507,-0.5879
mixed,2,1,0.5,4.0,1024,4096,2048,8192,5120,765.123,874.276,761.091,-0.0369
mixed,2,1,0.5,4.0,1024,4096,4096,16384,10240,947.366,1164.681,1048.486,0.4653
mixed,2,1,0.5,4.0,1024,8192,128,512,320,1061.38,1061.765,1067.621,16.2104
mixed,2,1,0.5,4.0,1024,8192,256,1024,640,1062.95,1063.814,1068.547,6.478
mixed,2,1,0.5,4.0,1024,8192,512,2048,1280,1061.223,1063.303,1062.372,0.5524
mixed,2,1,0.5,4.0,1024,8192,1024,4096,2560,1063.463,1065.571,1062.117,-0.6385
mixed,2,1,0.5,4.0,1024,8192,2048,8192,5120,1139.975,1310.663,1061.573,-0.4593
mixed,2,1,0.5,4.0,1024,8192,4096,16384,10240,1385.347,1611.592,1345.254,-0.1772
mixed,2,1,0.5,4.0,2048,0,128,512,320,403.074,413.154,397.824,-0.5208
mixed,2,1,0.5,4.0,2048,0,256,1024,640,414.4,429.185,416.707,0.156
mixed,2,1,0.5,4.0,2048,0,512,2048,1280,438.723,465.858,450.976,0.4516
mixed,2,1,0.5,4.0,2048,0,1024,4096,2560,488.802,542.467,525.73,0.6881
mixed,2,1,0.5,4.0,2048,0,2048,8192,5120,580.387,689.924,672.868,0.8443
mixed,2,1,0.5,4.0,2048,0,4096,16384,10240,764.065,980.996,968.773,0.9437
mixed,2,1,0.5,4.0,2048,512,128,512,320,520.418,512.036,511.78,
mixed,2,1,0.5,4.0,2048,512,256,1024,640,512.514,520.323,519.012,0.8321
mixed,2,1,0.5,4.0,2048,512,512,2048,1280,528.578,557.409,553.283,0.8569
mixed,2,1,0.5,4.0,2048,512,1024,4096,2560,572.963,630.371,635.491,1.0892
mixed,2,1,0.5,4.0,2048,512,2048,8192,5120,667.524,778.243,775.78,0.9778
mixed,2,1,0.5,4.0,2048,512,4096,16384,10240,849.316,1068.966,1069.701,1.0033
mixed,2,1,0.5,4.0,2048,1024,128,512,320,621.635,623.715,619.074,-1.2313
mixed,2,1,0.5,4.0,2048,1024,256,1024,640,624.354,623.618,622.147,
mixed,2,1,0.5,4.0,2048,1024,512,2048,1280,632.579,657.572,656.902,0.9732
mixed,2,1,0.5,4.0,2048,1024,1024,4096,2560,677.666,733.762,731.364,0.9573
mixed,2,1,0.5,4.0,2048,1024,2048,8192,5120,777.539,879.908,879.365,0.9947
mixed,2,1,0.5,4.0,2048,1024,4096,16384,10240,952.323,1174.279,1176.575,1.0103
mixed,2,1,0.5,4.0,2048,2048,128,512,320,843.429,846.597,845.89,0.7768
mixed,2,1,0.5,4.0,2048,2048,256,1024,640,841.156,844.323,845.064,1.234
mixed,2,1,0.5,4.0,2048,2048,512,2048,1280,840.803,868.451,843.779,0.1076
mixed,2,1,0.5,4.0,2048,2048,1024,4096,2560,882.757,940.259,913.093,0.5276
mixed,2,1,0.5,4.0,2048,2048,2048,8192,5120,977.319,1090.951,1061.22,0.7384
mixed,2,1,0.5,4.0,2048,2048,4096,16384,10240,1161.798,1378.659,1358.566,0.9073
mixed,2,1,0.5,4.0,2048,4096,128,512,320,1278.088,1282.023,1281.861,0.9588
mixed,2,1,0.5,4.0,2048,4096,256,1024,640,1283.656,1283.364,1278.117,
mixed,2,1,0.5,4.0,2048,4096,512,2048,1280,1283.334,1282.885,1280.2,
mixed,2,1,0.5,4.0,2048,4096,1024,4096,2560,1283.047,1289.285,1282.084,-0.1544
mixed,2,1,0.5,4.0,2048,4096,2048,8192,5120,1320.773,1433.733,1422.184,0.8978
mixed,2,1,0.5,4.0,2048,4096,4096,16384,10240,1505.063,1729.9,1714.217,0.9302
mixed,2,1,0.5,4.0,2048,8192,128,512,320,2163.175,2163.754,2163.113,-0.1071
mixed,2,1,0.5,4.0,2048,8192,256,1024,640,2159.177,2163.501,2165.866,1.5469
mixed,2,1,0.5,4.0,2048,8192,512,2048,1280,2161.804,2170.217,2160.297,-0.1791
mixed,2,1,0.5,4.0,2048,8192,1024,4096,2560,2164.906,2163.273,2164.841,
mixed,2,1,0.5,4.0,2048,8192,2048,8192,5120,2163.565,2165.355,2163.884,0.1782
mixed,2,1,0.5,4.0,2048,8192,4096,16384,10240,2235.341,2465.164,2448.81,0.9288
mixed,2,1,0.5,4.0,4096,0,128,512,320,1181.123,1196.23,1186.5,0.3559
mixed,2,1,0.5,4.0,4096,0,256,1024,640,1201.542,1242.47,1230.214,0.7005
mixed,2,1,0.5,4.0,4096,0,512,2048,1280,1225.606,1262.982,1242.469,0.4512
mixed,2,1,0.5,4.0,4096,0,1024,4096,2560,1267.591,1327.335,1308.676,0.6877
mixed,2,1,0.5,4.0,4096,0,2048,8192,5120,1391.527,1468.583,1459.656,0.8841
mixed,2,1,0.5,4.0,4096,0,4096,16384,10240,1546.116,1766.567,1779.401,1.0582
mixed,2,1,0.5,4.0,4096,512,128,512,320,1465.48,1422.024,1409.705,
mixed,2,1,0.5,4.0,4096,512,256,1024,640,1412.932,1414.279,1413.607,0.5011
mixed,2,1,0.5,4.0,4096,512,512,2048,1280,1410.184,1437.863,1436.038,0.9341
mixed,2,1,0.5,4.0,4096,512,1024,4096,2560,1494.182,1511.881,1515.336,1.1952
mixed,2,1,0.5,4.0,4096,512,2048,8192,5120,1546.054,1654.823,1657.702,1.0265
mixed,2,1,0.5,4.0,4096,512,4096,16384,10240,1783.498,1956.745,1949.32,0.9571
