regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,2,1,0.5,4.0,64,2048,2048,8192,5120,252.738,280.222,281.473,1.0455
mixed,2,1,0.5,4.0,64,2048,4096,16384,10240,300.192,358.719,359.007,1.0049
mixed,2,1,0.5,4.0,64,4096,128,512,320,271.458,272.091,273.373,3.0253
mixed,2,1,0.5,4.0,64,4096,256,1024,640,272.739,276.322,273.089,0.0977
mixed,2,1,0.5,4.0,64,4096,512,2048,1280,273.732,273.41,274.852,
mixed,2,1,0.5,4.0,64,4096,1024,4096,2560,273.122,270.369,272.189,
mixed,2,1,0.5,4.0,64,4096,2048,8192,5120,275.619,285.984,281.181,0.5366
mixed,2,1,0.5,4.0,64,4096,4096,16384,10240,299.682,362.081,362.047,0.9995
mixed,2,1,0.5,4.0,64,8192,128,512,320,312.542,310.465,310.526,
mixed,2,1,0.5,4.0,64,8192,256,1024,640,314.051,311.808,311.582,
mixed,2,1,0.5,4.0,64,8192,512,2048,1280,310.689,311.395,312.866,3.0836
mixed,2,1,0.5,4.0,64,8192,1024,4096,2560,341.09,313.76,353.633,
mixed,2,1,0.5,4.0,64,8192,2048,8192,5120,317.924,315.071,316.577,
mixed,2,1,0.5,4.0,64,8192,4096,16384,10240,305.41,363.233,361.092,0.963
mixed,2,1,0.5,4.0,128,0,128,512,320,239.009,230.721,231.299,
mixed,2,1,0.5,4.0,128,0,256,1024,640,228.799,242.304,237.474,0.6424
mixed,2,1,0.5,4.0,128,0,512,2048,1280,243.33,245.025,259.168,9.344
mixed,2,1,0.5,4.0,128,0,1024,4096,2560,257.631,284.869,285.182,1.0115
mixed,2,1,0.5,4.0,128,0,2048,8192,5120,305.181,363.011,360.96,0.9645
mixed,2,1,0.5,4.0,128,0,4096,16384,10240,402.051,516.704,516.959,1.0022
mixed,2,1,0.5,4.0,128,512,128,512,320,257.408,257.921,258.401,1.9357
mixed,2,1,0.5,4.0,128,512,256,1024,640,257.92,249.056,248.737,
mixed,2,1,0.5,4.0,128,512,512,2048,1280,249.217,259.487,259.905,1.0407
mixed,2,1,0.5,4.0,128,512,1024,4096,2560,272.158,299.263,300.258,1.0367
mixed,2,1,0.5,4.0,128,512,2048,8192,5120,317.472,375.97,373.984,0.9661
mixed,2,1,0.5,4.0,128,512,4096,16384,10240,411.681,524.418,530.336,1.0525
mixed,2,1,0.5,4.0,128,1024,128,512,320,268.226,269.923,267.041,-0.6983
mixed,2,1,0.5,4.0,128,1024,256,1024,640,271.744,272.324,274.559,4.8534
mixed,2,1,0.5,4.0,128,1024,512,2048,1280,269.379,262.014,259.62,
mixed,2,1,0.5,4.0,128,1024,1024,4096,2560,269.572,300.096,299.679,0.9863
mixed,2,1,0.5,4.0,128,1024,2048,8192,5120,319.361,379.905,378.37,0.9746
mixed,2,1,0.5,4.0,128,1024,4096,16384,10240,416.323,526.148,532.321,1.0562
mixed,2,1,0.5,4.0,128,2048,128,512,320,288.159,289.375,285.475,-2.2072
mixed,2,1,0.5,4.0,128,2048,256,1024,640,286.815,288.992,287.553,0.339
mixed,2,1,0.5,4.0,128,2048,512,2048,1280,303.52,315.906,310.303,0.5476
mixed,2,1,0.5,4.0,128,2048,1024,4096,2560,323.101,353.183,314.049,-0.3009
mixed,2,1,0.5,4.0,128,2048,2048,8192,5120,372.073,378.689,378.946,1.0388
mixed,2,1,0.5,4.0,128,2048,4096,16384,10240,416.767,533.407,531.873,0.9868
mixed,2,1,0.5,4.0,128,4096,128,512,320,325.761,326.242,326.142,0.7921
mixed,2,1,0.5,4.0,128,4096,256,1024,640,328.769,327.489,327.424,
mixed,2,1,0.5,4.0,128,4096,512,2048,1280,327.811,324.098,326.845,
mixed,2,1,0.5,4.0,128,4096,1024,4096,2560,369.636,391.355,386.787,0.7897
mixed,2,1,0.5,4.0,128,4096,2048,8192,5120,411.775,470.43,394.369,-0.2968
mixed,2,1,0.5,4.0,128,4096,4096,16384,10240,510.819,529.57,533.894,1.2306
mixed,2,1,0.5,4.0,128,8192,128,512,320,401.984,406.112,403.172,0.2878
mixed,2,1,0.5,4.0,128,8192,256,1024,640,403.618,404.611,402.948,-0.6747
mixed,2,1,0.5,4.0,128,8192,512,2048,1280,405.37,401.215,402.656,
mixed,2,1,0.5,4.0,128,8192,1024,4096,2560,403.804,403.94,402.653,-8.4632
mixed,2,1,0.5,4.0,128,8192,2048,8192,5120,500.062,550.046,540.224,0.8035
mixed,2,1,0.5,4.0,128,8192,4096,16384,10240,586.05,705.957,548.835,-0.3104
mixed,2,1,0.5,4.0,256,0,128,512,320,295.136,289.377,289.982,
mixed,2,1,0.5,4.0,256,0,256,1024,640,296.068,309.984,309.857,0.9909
mixed,2,1,0.5,4.0,256,0,512,2048,1280,318.464,348.895,348.898,1.0001
mixed,2,1,0.5,4.0,256,0,1024,4096,2560,367.999,393.253,427.107,2.3405
mixed,2,1,0.5,4.0,256,0,2048,8192,5120,433.759,546.469,549.121,1.0235
mixed,2,1,0.5,4.0,256,0,4096,16384,10240,629.952,858.562,860.196,1.0071
mixed,2,1,0.5,4.0,256,512,128,512,320,316.318,318.559,315.81,-0.2267
mixed,2,1,0.5,4.0,256,512,256,1024,640,318.049,312.063,310.211,
mixed,2,1,0.5,4.0,256,512,512,2048,1280,320.447,349.696,352.034,1.0799
mixed,2,1,0.5,4.0,256,512,1024,4096,2560,370.559,427.296,428.802,1.0265
mixed,2,1,0.5,4.0,256,512,2048,8192,5120,465.893,579.551,582.146,1.0228
mixed,2,1,0.5,4.0,256,512,4096,16384,10240,659.841,890.914,889.057,0.992
mixed,2,1,0.5,4.0,256,1024,128,512,320,336.382,335.107,335.008,
mixed,2,1,0.5,4.0,256,1024,256,1024,640,332.638,335.712,335.999,1.0934
mixed,2,1,0.5,4.0,256,1024,512,2048,1280,332.259,349.536,350.303,1.0444
mixed,2,1,0.5,4.0,256,1024,1024,4096,2560,370.685,428.546,429.441,1.0155
mixed,2,1,0.5,4.0,256,1024,2048,8192,5120,467.969,581.694,584.031,1.0205
mixed,2,1,0.5,4.0,256,1024,4096,16384,10240,658.557,891.297,892.454,1.005
mixed,2,1,0.5,4.0,256,2048,128,512,320,373.989,375.585,372.447,-0.9662
mixed,2,1,0.5,4.0,256,2048,256,1024,640,374.592,374.368,373.184,
mixed,2,1,0.5,4.0,256,2048,512,2048,1280,373.505,375.554,373.983,0.2333
mixed,2,1,0.5,4.0,256,2048,1024,4096,2560,369.985,431.012,428.928,0.9659
mixed,2,1,0.5,4.0,256,2048,2048,8192,5120,466.339,582.719,582.594,0.9989
mixed,2,1,0.5,4.0,256,2048,4096,16384,10240,658.241,890.469,890.72,1.0011
mixed,2,1,0.5,4.0,256,4096,128,512,320,451.682,450.049,449.57,
mixed,2,1,0.5,4.0,256,4096,256,1024,640,450.814,450.269,452.225,
mixed,2,1,0.5,4.0,256,4096,512,2048,1280,450.528,449.247,451.392,
mixed,2,1,0.5,4.0,256,4096,1024,4096,2560,448.803,450.528,450.719,1.1107
mixed,2,1,0.5,4.0,256,4096,2048,8192,5120,465.569,583.549,581.314,0.9811
mixed,2,1,0.5,4.0,256,4096,4096,16384,10240,656.866,894.436,893.922,0.9978
mixed,2,1,0.5,4.0,256,8192,128,512,320,605.377,603.905,604.418,
mixed,2,1,0.5,4.0,256,8192,256,1024,640,605.057,606.275,604.225,-0.6831
mixed,2,1,0.5,4.0,256,8192,512,2048,1280,605.344,602.947,603.651,
mixed,2,1,0.5,4.0,256,8192,1024,4096,2560,603.644,603.392,602.241,
mixed,2,1,0.5,4.0,256,8192,2048,8192,5120,604.514,603.554,606.303,
mixed,2,1,0.5,4.0,256,8192,4096,16384,10240,658.115,891.841,893.215,1.0059
mixed,2,1,0.5,4.0,512,0,128,512,320,345.854,345.059,342.239,
mixed,2,1,0.5,4.0,512,0,256,1024,640,353.922,381.791,379.043,0.9014
mixed,2,1,0.5,4.0,512,0,512,2048,1280,399.391,459.651,457.697,0.9676
mixed,2,1,0.5,4.0,512,0,1024,4096,2560,496.707,620.964,612.003,0.9279
mixed,2,1,0.5,4.0,512,0,2048,8192,5120,694.303,924.771,921.156,0.9843
mixed,2,1,0.5,4.0,512,0,4096,16384,10240,1078.851,1542.185,1535.877,0.9864
mixed,2,1,0.5,4.0,512,512,128,512,320,382.721,386.273,378.594,-1.1619
mixed,2,1,0.5,4.0,512,512,256,1024,640,377.375,383.554,385.121,1.2536
mixed,2,1,0.5,4.0,512,512,512,2048,1280,400.865,463.963,459.843,0.9347
mixed,2,1,0.5,4.0,512,512,1024,4096,2560,497.439,614.209,614.529,1.0027
mixed,2,1,0.5,4.0,512,512,2048,8192,5120,692.548,924.321,918.272,0.9739
mixed,2,1,0.5,4.0,512,512,4096,16384,10240,1078.856,1538.626,1537.569,0.9977
mixed,2,1,0.5,4.0,512,1024,128,512,320,426.657,418.625,420.45,
mixed,2,1,0.5,4.0,512,1024,256,1024,640,420.672,420.259,417.954,
mixed,2,1,0.5,4.0,512,1024,512,2048,1280,417.983,458.688,458.369,0.9922
mixed,2,1,0.5,4.0,512,1024,1024,4096,2560,501.823,614.336,613.728,0.9946
mixed,2,1,0.5,4.0,512,1024,2048,8192,5120,691.773,925.09,927.872,1.0119
mixed,2,1,0.5,4.0,512,1024,4096,16384,10240,1082.051,1539.62,1538.242,0.997
mixed,2,1,0.5,4.0,512,2048,128,512,320,494.717,500.164,494.237,-0.0881
mixed,2,1,0.5,4.0,512,2048,256,1024,640,496.065,498.237,497.216,0.5299
mixed,2,1,0.5,4.0,512,2048,512,2048,1280,498.786,497.28,495.582,
mixed,2,1,0.5,4.0,512,2048,1024,4096,2560,499.812,615.006,613.922,0.9906
mixed,2,1,0.5,4.0,512,2048,2048,8192,5120,698.588,924.159,928.611,1.0197
mixed,2,1,0.5,4.0,512,2048,4096,16384,10240,1076.161,1544.868,1533.699,0.9762
mixed,2,1,0.5,4.0,512,4096,128,512,320,656.416,654.659,656.034,
mixed,2,1,0.5,4.0,512,4096,256,1024,640,652.448,653.987,654.625,1.4146
mixed,2,1,0.5,4.0,512,4096,512,2048,1280,653.28,654.945,654.024,0.4468
mixed,2,1,0.5,4.0,512,4096,1024,4096,2560,653.988,655.555,655.197,0.7715
mixed,2,1,0.5,4.0,512,4096,2048,8192,5120,697.31,926.079,928.961,1.0126
mixed,2,1,0.5,4.0,512,4096,4096,16384,10240,1079.363,1541.156,1539.236,0.9958
mixed,2,1,0.5,4.0,512,8192,128,512,320,953.829,958.083,954.335,0.1189
mixed,2,1,0.5,4.0,512,8192,256,1024,640,953.664,952.255,955.871,
mixed,2,1,0.5,4.0,512,8192,512,2048,1280,953.38,958.787,959.523,1.1361
mixed,2,1,0.5,4.0,512,8192,1024,4096,2560,954.724,954.977,955.331,2.3992
mixed,2,1,0.5,4.0,512,8192,2048,8192,5120,956.926,957.57,958.05,1.7453
mixed,2,1,0.5,4.0,512,8192,4096,16384,10240,1077.796,1537.795,1533.506,0.9907
mixed,2,1,0.5,4.0,1024,0,128,512,320,532.706,534.817,537.956,2.487
mixed,2,1,0.5,4.0,1024,0,256,1024,640,542.721,543.361,546.02,5.1547
mixed,2,1,0.5,4.0,1024,0,512,2048,1280,544.324,549.152,547.397,0.6365
mixed,2,1,0.5,4.0,1024,0,1024,4096,2560,548.481,558.369,556.767,0.838
mixed,2,1,0.5,4.0,1024,0,2048,8192,5120,562.98,566.37,565.057,0.6127
mixed,2,1,0.5,4.0,1024,0,4096,16384,10240,571.17,583.104,574.911,0.3135
mixed,2,1,0.5,4.0,1024,512,128,512,320,639.229,643.299,637.157,-0.5091
mixed,2,1,0.5,4.0,1024,512,256,1024,640,639.231,642.02,642.752,1.2625
mixed,2,1,0.5,4.0,1024,512,512,2048,1280,643.426,646.976,648.671,1.4775
mixed,2,1,0.5,4.0,1024,512,1024,4096,2560,648.702,657.6,651.873,0.3564
mixed,2,1,0.5,4.0,1024,512,2048,8192,5120,659.591,668.037,667.043,0.8823
mixed,2,1,0.5,4.0,1024,512,4096,16384,10240,671.456,683.902,682.018,0.8486
mixed,2,1,0.5,4.0,1024,1024,128,512,320,678.303,679.904,684.643,3.96
mixed,2,1,0.5,4.0,1024,1024,256,1024,640,682.147,683.295,683.713,1.3641
mixed,2,1,0.5,4.0,1024,1024,512,2048,1280,685.573,687.874,690.175,2.0
mixed,2,1,0.5,4.0,1024,1024,1024,4096,2560,694.402,698.112,691.977,-0.6536
mixed,2,1,0.5,4.0,1024,1024,2048,8192,5120,704.642,709.446,703.814,-0.1724
mixed,2,1,0.5,4.0,1024,1024,4096,16384,10240,714.014,728.354,717.828,0.266
mixed,2,1,0.5,4.0,1024,2048,128,512,320,759.941,765.798,760.263,0.055
mixed,2,1,0.5,4.0,1024,2048,256,1024,640,766.526,767.584,762.722,-3.5955
mixed,2,1,0.5,4.0,1024,2048,512,2048,1280,765.413,769.219,770.275,1.2775
mixed,2,1,0.5,4.0,1024,2048,1024,4096,2560,774.533,776.067,777.152,1.7073
mixed,2,1,0.5,4.0,1024,2048,2048,8192,5120,783.553,788.836,788.925,1.0168
mixed,2,1,0.5,4.0,1024,2048,4096,16384,10240,795.938,810.532,801.252,0.3641
mixed,2,1,0.5,4.0,1024,4096,128,512,320,923.454,920.579,923.682,
mixed,2,1,0.5,4.0,1024,4096,256,1024,640,926.272,927.233,927.616,1.3985
mixed,2,1,0.5,4.0,1024,4096,512,2048,1280,927.299,930.79,932.896,1.6033
mixed,2,1,0.5,4.0,1024,4096,1024,4096,2560,935.965,940.256,939.201,0.7541
mixed,2,1,0.5,4.0,1024,4096,2048,8192,5120,944.734,954.115,950.116,0.5737
mixed,2,1,0.5,4.0,1024,4096,4096,16384,10240,957.859,961.795,961.957,1.0412
mixed,2,1,0.5,4.0,1024,8192,128,512,320,1240.743,1241.186,1241.373,1.4221
mixed,2,1,0.5,4.0,1024,8192,256,1024,640,1245.253,1243.525,1240.321,
mixed,2,1,0.5,4.0,1024,8192,512,2048,1280,1247.043,1248.382,1250.272,2.4115
mixed,2,1,0.5,4.0,1024,8192,1024,4096,2560,1253.092,1258.949,1256.353,0.5568
mixed,2,1,0.5,4.0,1024,8192,2048,8192,5120,1259.591,1266.879,1263.842,0.5833
mixed,2,1,0.5,4.0,1024,8192,4096,16384,10240,1273.41,1284.708,1280.162,0.5976
mixed,2,1,0.5,4.0,2048,0,128,512,320,905.981,909.635,910.433,1.2184
mixed,2,1,0.5,4.0,2048,0,256,1024,640,912.543,915.011,915.972,1.3894
mixed,2,1,0.5,4.0,2048,0,512,2048,1280,913.763,920.962,921.761,1.111
mixed,2,1,0.5,4.0,2048,0,1024,4096,2560,921.664,926.051,925.954,0.9779
mixed,2,1,0.5,4.0,2048,0,2048,8192,5120,934.724,938.915,942.846,1.938
mixed,2,1,0.5,4.0,2048,0,4096,16384,10240,945.634,960.608,952.803,0.4788
mixed,2,1,0.5,4.0,2048,512,128,512,320,1048.93,1049.09,1054.08,32.1875
mixed,2,1,0.5,4.0,2048,512,256,1024,640,1051.329,1052.063,1050.788,-0.7371
mixed,2,1,0.5,4.0,2048,512,512,2048,1280,1054.246,1062.113,1054.82,0.073
mixed,2,1,0.5,4.0,2048,512,1024,4096,2560,1061.476,1071.082,1065.409,0.4094
mixed,2,1,0.5,4.0,2048,512,2048,8192,5120,1070.597,1081.954,1078.406,0.6876
mixed,2,1,0.5,4.0,2048,512,4096,16384,10240,1087.295,1096.353,1090.016,0.3004
mixed,2,1,0.5,4.0,2048,1024,128,512,320,1104.934,1104.134,1105.256,
mixed,2,1,0.5,4.0,2048,1024,256,1024,640,1106.529,1109.317,1109.442,1.0448
mixed,2,1,0.5,4.0,2048,1024,512,2048,1280,1112.555,1114.183,1116.61,2.4908
mixed,2,1,0.5,4.0,2048,1024,1024,4096,2560,1120.734,1126.823,1122.877,0.3519
mixed,2,1,0.5,4.0,2048,1024,2048,8192,5120,1129.344,1135.65,1133.695,0.69
mixed,2,1,0.5,4.0,2048,1024,4096,16384,10240,1140.132,1154.819,1146.664,0.4447
mixed,2,1,0.5,4.0,2048,2048,128,512,320,1223.431,1221.602,1220.258,
mixed,2,1,0.5,4.0,2048,2048,256,1024,640,1222.691,1224.83,1227.17,2.094
mixed,2,1,0.5,4.0,2048,2048,512,2048,1280,1223.298,1228.93,1230.242,1.233
mixed,2,1,0.5,4.0,2048,2048,1024,4096,2560,1234.723,1245.858,1233.255,-0.1318
mixed,2,1,0.5,4.0,2048,2048,2048,8192,5120,1242.018,1249.505,1249.511,1.0008
mixed,2,1,0.5,4.0,2048,2048,4096,16384,10240,1253.026,1272.516,1260.553,0.3862
mixed,2,1,0.5,4.0,2048,4096,128,512,320,1467.366,1467.84,1468.036,1.4135
mixed,2,1,0.5,4.0,2048,4096,256,1024,640,1473.503,1470.015,1471.619,
mixed,2,1,0.5,4.0,2048,4096,512,2048,1280,1469.382,1478.535,1478.431,0.9886
mixed,2,1,0.5,4.0,2048,4096,1024,4096,2560,1475.307,1486.594,1480.871,0.493
mixed,2,1,0.5,4.0,2048,4096,2048,8192,5120,1489.091,1493.668,1490.054,0.2104
mixed,2,1,0.5,4.0,2048,4096,4096,16384,10240,1501.728,1512.484,1511.522,0.9106
mixed,2,1,0.5,4.0,2048,8192,128,512,320,1926.213,1925.321,1925.48,
mixed,2,1,0.5,4.0,2048,8192,256,1024,640,1926.465,1929.218,1926.946,0.1747
mixed,2,1,0.5,4.0,2048,8192,512,2048,1280,1930.051,1935.389,1932.872,0.5285
mixed,2,1,0.5,4.0,2048,8192,1024,4096,2560,1928.004,1942.951,1945.251,1.1539
mixed,2,1,0.5,4.0,2048,8192,2048,8192,5120,1944.357,1957.125,1949.796,0.426
mixed,2,1,0.5,4.0,2048,8192,4096,16384,10240,1954.152,1971.018,1962.437,0.4912
pure,4,1,0.25,4.0,0,0,128,512,224,159.039,165.728,164.351,0.7941
pure,4,1,0.25,4.0,0,0,256,1024,448,163.522,167.81,168.418,1.1418
pure,4,1,0.25,4.0,0,0,512,2048,896,168.767,174.558,170.176,0.2433
pure,4,1,0.25,4.0,0,0,1024,4096,1792,172.704,181.283,176.705,0.4664
pure,4,1,0.25,4.0,0,0,2048,8192,3584,190.784,199.363,193.344,0.2984
pure,4,1,0.25,4.0,0,0,4096,16384,7168,196.991,223.041,205.762,0.3367
mixed,4,1,0.25,4.0,16,0,128,512,224,187.2,190.334,189.763,0.8178
mixed,4,1,0.25,4.0,16,0,256,1024,448,196.575,192.67,190.621,
mixed,4,1,0.25,4.0,16,0,512,2048,896,193.184,196.673,193.927,0.213
mixed,4,1,0.25,4.0,16,0,1024,4096,1792,192.195,212.864,202.27,0.4874
mixed,4,1,0.25,4.0,16,0,2048,8192,3584,213.987,229.858,214.144,0.0099
