regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,2,1,0.5,4.0,32,4096,128,512,320,64.577,65.344,64.512,-0.0847
mixed,2,1,0.5,4.0,32,4096,256,1024,640,65.534,63.744,64.672,
mixed,2,1,0.5,4.0,32,4096,512,2048,1280,64.575,66.145,64.479,-0.0611
mixed,2,1,0.5,4.0,32,4096,1024,4096,2560,66.08,64.352,65.601,
mixed,2,1,0.5,4.0,32,4096,2048,8192,5120,65.505,70.688,69.346,0.7411
mixed,2,1,0.5,4.0,32,4096,4096,16384,10240,75.074,80.639,71.135,-0.7078
mixed,2,1,0.5,4.0,32,8192,128,512,320,70.432,71.36,70.146,-0.3082
mixed,2,1,0.5,4.0,32,8192,256,1024,640,70.784,69.056,70.656,
mixed,2,1,0.5,4.0,32,8192,512,2048,1280,70.239,71.52,70.59,0.274
mixed,2,1,0.5,4.0,32,8192,1024,4096,2560,70.784,70.529,70.527,
mixed,2,1,0.5,4.0,32,8192,2048,8192,5120,71.52,71.743,71.552,0.1435
mixed,2,1,0.5,4.0,32,8192,4096,16384,10240,74.464,81.695,76.929,0.3409
mixed,2,1,0.5,4.0,64,0,128,512,320,47.84,50.528,50.24,0.8929
mixed,2,1,0.5,4.0,64,0,256,1024,640,49.888,52.609,52.0,0.7762
mixed,2,1,0.5,4.0,64,0,512,2048,1280,54.464,53.345,53.92,
mixed,2,1,0.5,4.0,64,0,1024,4096,2560,55.266,56.256,55.458,0.1939
mixed,2,1,0.5,4.0,64,0,2048,8192,5120,58.079,62.238,62.112,0.9697
mixed,2,1,0.5,4.0,64,0,4096,16384,10240,64.51,73.184,73.124,0.9931
mixed,2,1,0.5,4.0,64,512,128,512,320,56.704,56.734,56.32,-12.8
mixed,2,1,0.5,4.0,64,512,256,1024,640,57.087,55.104,55.456,
mixed,2,1,0.5,4.0,64,512,512,2048,1280,55.136,54.976,55.296,
mixed,2,1,0.5,4.0,64,512,1024,4096,2560,54.527,57.184,56.449,0.7234
mixed,2,1,0.5,4.0,64,512,2048,8192,5120,58.466,63.17,63.296,1.0268
mixed,2,1,0.5,4.0,64,512,4096,16384,10240,64.704,73.728,72.609,0.876
mixed,2,1,0.5,4.0,64,1024,128,512,320,61.183,60.48,59.456,
mixed,2,1,0.5,4.0,64,1024,256,1024,640,60.894,60.384,61.471,
mixed,2,1,0.5,4.0,64,1024,512,2048,1280,57.087,55.936,57.404,
mixed,2,1,0.5,4.0,64,1024,1024,4096,2560,56.16,57.854,58.11,1.1511
mixed,2,1,0.5,4.0,64,1024,2048,8192,5120,60.127,63.04,63.551,1.1754
mixed,2,1,0.5,4.0,64,1024,4096,16384,10240,66.238,73.472,73.599,1.0176
mixed,2,1,0.5,4.0,64,2048,128,512,320,62.752,63.296,62.88,0.2353
mixed,2,1,0.5,4.0,64,2048,256,1024,640,62.529,62.849,63.648,3.4969
mixed,2,1,0.5,4.0,64,2048,512,2048,1280,63.136,63.936,62.624,-0.64
mixed,2,1,0.5,4.0,64,2048,1024,4096,2560,62.016,66.336,62.658,0.1486
mixed,2,1,0.5,4.0,64,2048,2048,8192,5120,66.624,65.216,63.391,
mixed,2,1,0.5,4.0,64,2048,4096,16384,10240,67.775,74.912,73.632,0.8207
mixed,2,1,0.5,4.0,64,4096,128,512,320,69.216,68.576,68.897,
mixed,2,1,0.5,4.0,64,4096,256,1024,640,69.055,67.84,67.743,
mixed,2,1,0.5,4.0,64,4096,512,2048,1280,68.0,68.96,69.152,1.2
mixed,2,1,0.5,4.0,64,4096,1024,4096,2560,70.048,69.024,67.487,
mixed,2,1,0.5,4.0,64,4096,2048,8192,5120,72.48,72.8,67.169,-16.5969
mixed,2,1,0.5,4.0,64,4096,4096,16384,10240,76.448,76.449,73.505,-2943.0
mixed,2,1,0.5,4.0,64,8192,128,512,320,76.031,75.071,75.2,
mixed,2,1,0.5,4.0,64,8192,256,1024,640,75.936,75.968,75.936,0.0
mixed,2,1,0.5,4.0,64,8192,512,2048,1280,76.095,77.568,75.167,-0.63
mixed,2,1,0.5,4.0,64,8192,1024,4096,2560,81.376,81.633,82.177,3.1167
mixed,2,1,0.5,4.0,64,8192,2048,8192,5120,85.726,77.056,86.717,
mixed,2,1,0.5,4.0,64,8192,4096,16384,10240,81.059,85.44,77.056,-0.9137
mixed,2,1,0.5,4.0,128,0,128,512,320,47.682,51.87,51.934,1.0153
mixed,2,1,0.5,4.0,128,0,256,1024,640,52.703,55.072,54.721,0.8518
mixed,2,1,0.5,4.0,128,0,512,2048,1280,54.848,54.913,55.168,4.9231
mixed,2,1,0.5,4.0,128,0,1024,4096,2560,56.255,61.055,60.416,0.8669
mixed,2,1,0.5,4.0,128,0,2048,8192,5120,62.722,71.393,70.88,0.9408
mixed,2,1,0.5,4.0,128,0,4096,16384,10240,76.384,91.553,91.01,0.9642
mixed,2,1,0.5,4.0,128,512,128,512,320,58.56,59.778,59.872,1.0772
mixed,2,1,0.5,4.0,128,512,256,1024,640,59.936,57.342,57.056,
mixed,2,1,0.5,4.0,128,512,512,2048,1280,56.96,57.407,57.186,0.5056
mixed,2,1,0.5,4.0,128,512,1024,4096,2560,57.6,62.526,61.282,0.7475
mixed,2,1,0.5,4.0,128,512,2048,8192,5120,62.592,71.968,71.2,0.9181
mixed,2,1,0.5,4.0,128,512,4096,16384,10240,77.696,90.594,91.519,1.0717
mixed,2,1,0.5,4.0,128,1024,128,512,320,64.224,65.312,64.737,0.4715
mixed,2,1,0.5,4.0,128,1024,256,1024,640,64.896,63.807,64.32,
mixed,2,1,0.5,4.0,128,1024,512,2048,1280,60.127,63.04,62.594,0.8469
mixed,2,1,0.5,4.0,128,1024,1024,4096,2560,65.152,62.21,63.424,
mixed,2,1,0.5,4.0,128,1024,2048,8192,5120,63.264,72.832,71.936,0.9064
mixed,2,1,0.5,4.0,128,1024,4096,16384,10240,77.472,90.784,91.681,1.0674
mixed,2,1,0.5,4.0,128,2048,128,512,320,68.159,68.863,69.152,1.4105
mixed,2,1,0.5,4.0,128,2048,256,1024,640,69.345,68.96,69.184,
mixed,2,1,0.5,4.0,128,2048,512,2048,1280,68.896,69.567,68.929,0.0492
mixed,2,1,0.5,4.0,128,2048,1024,4096,2560,67.584,67.616,65.536,-64.0
mixed,2,1,0.5,4.0,128,2048,2048,8192,5120,70.176,72.896,74.88,1.7294
mixed,2,1,0.5,4.0,128,2048,4096,16384,10240,77.792,91.584,91.903,1.0231
mixed,2,1,0.5,4.0,128,4096,128,512,320,79.777,76.897,77.089,
mixed,2,1,0.5,4.0,128,4096,256,1024,640,78.719,79.873,79.84,0.9714
mixed,2,1,0.5,4.0,128,4096,512,2048,1280,79.553,79.808,79.394,-0.6235
mixed,2,1,0.5,4.0,128,4096,1024,4096,2560,83.841,83.999,82.912,-5.8797
mixed,2,1,0.5,4.0,128,4096,2048,8192,5120,83.232,79.232,74.433,
mixed,2,1,0.5,4.0,128,4096,4096,16384,10240,79.873,92.256,93.6,1.1085
mixed,2,1,0.5,4.0,128,8192,128,512,320,95.807,95.422,96.256,
mixed,2,1,0.5,4.0,128,8192,256,1024,640,94.017,95.808,94.849,0.4645
mixed,2,1,0.5,4.0,128,8192,512,2048,1280,96.032,94.912,95.584,
mixed,2,1,0.5,4.0,128,8192,1024,4096,2560,95.809,94.56,95.168,
mixed,2,1,0.5,4.0,128,8192,2048,8192,5120,92.896,94.816,93.632,0.3833
mixed,2,1,0.5,4.0,128,8192,4096,16384,10240,96.16,94.752,94.336,
mixed,2,1,0.5,4.0,256,0,128,512,320,49.216,62.081,61.6,0.9626
mixed,2,1,0.5,4.0,256,0,256,1024,640,61.696,58.016,57.664,
mixed,2,1,0.5,4.0,256,0,512,2048,1280,58.016,61.535,61.76,1.0639
mixed,2,1,0.5,4.0,256,0,1024,4096,2560,62.241,70.848,70.686,0.9812
mixed,2,1,0.5,4.0,256,0,2048,8192,5120,76.384,88.672,89.982,1.1066
mixed,2,1,0.5,4.0,256,0,4096,16384,10240,98.784,127.68,128.067,1.0134
mixed,2,1,0.5,4.0,256,512,128,512,320,70.496,71.009,70.88,0.7485
mixed,2,1,0.5,4.0,256,512,256,1024,640,71.328,67.102,66.656,
mixed,2,1,0.5,4.0,256,512,512,2048,1280,68.673,65.889,65.248,
mixed,2,1,0.5,4.0,256,512,1024,4096,2560,66.143,72.896,73.438,1.0803
mixed,2,1,0.5,4.0,256,512,2048,8192,5120,77.567,92.225,92.35,1.0085
mixed,2,1,0.5,4.0,256,512,4096,16384,10240,101.312,129.762,129.729,0.9988
mixed,2,1,0.5,4.0,256,1024,128,512,320,71.456,71.04,69.214,
mixed,2,1,0.5,4.0,256,1024,256,1024,640,70.462,71.618,71.327,0.7483
mixed,2,1,0.5,4.0,256,1024,512,2048,1280,68.352,69.374,69.376,1.002
mixed,2,1,0.5,4.0,256,1024,1024,4096,2560,69.825,75.424,74.528,0.84
mixed,2,1,0.5,4.0,256,1024,2048,8192,5120,77.438,92.543,91.422,0.9258
mixed,2,1,0.5,4.0,256,1024,4096,16384,10240,101.602,129.984,129.44,0.9808
mixed,2,1,0.5,4.0,256,2048,128,512,320,81.408,82.338,82.658,1.3441
mixed,2,1,0.5,4.0,256,2048,256,1024,640,83.394,81.889,80.704,
mixed,2,1,0.5,4.0,256,2048,512,2048,1280,81.216,80.544,83.648,
mixed,2,1,0.5,4.0,256,2048,1024,4096,2560,82.177,76.802,75.743,
mixed,2,1,0.5,4.0,256,2048,2048,8192,5120,80.225,94.847,93.44,0.9038
mixed,2,1,0.5,4.0,256,2048,4096,16384,10240,104.384,130.848,131.968,1.0423
mixed,2,1,0.5,4.0,256,4096,128,512,320,93.536,94.304,94.24,0.9167
mixed,2,1,0.5,4.0,256,4096,256,1024,640,94.272,93.792,91.936,
mixed,2,1,0.5,4.0,256,4096,512,2048,1280,93.729,93.695,92.897,
mixed,2,1,0.5,4.0,256,4096,1024,4096,2560,93.982,91.776,93.215,
mixed,2,1,0.5,4.0,256,4096,2048,8192,5120,92.605,96.352,95.487,0.7691
mixed,2,1,0.5,4.0,256,4096,4096,16384,10240,105.056,131.936,133.984,1.0762
mixed,2,1,0.5,4.0,256,8192,128,512,320,114.527,114.464,113.985,
mixed,2,1,0.5,4.0,256,8192,256,1024,640,113.888,115.008,113.758,-0.1161
mixed,2,1,0.5,4.0,256,8192,512,2048,1280,114.524,117.665,114.303,-0.0704
mixed,2,1,0.5,4.0,256,8192,1024,4096,2560,117.055,116.736,117.377,
mixed,2,1,0.5,4.0,256,8192,2048,8192,5120,117.567,117.599,117.409,-4.9375
mixed,2,1,0.5,4.0,256,8192,4096,16384,10240,121.666,133.536,133.536,1.0
mixed,2,1,0.5,4.0,512,0,128,512,320,54.335,69.088,70.015,1.0628
mixed,2,1,0.5,4.0,512,0,256,1024,640,70.528,67.331,67.04,
mixed,2,1,0.5,4.0,512,0,512,2048,1280,66.432,75.552,75.649,1.0106
mixed,2,1,0.5,4.0,512,0,1024,4096,2560,80.415,94.689,94.464,0.9842
mixed,2,1,0.5,4.0,512,0,2048,8192,5120,104.608,132.064,132.735,1.0244
mixed,2,1,0.5,4.0,512,0,4096,16384,10240,151.554,203.936,208.032,1.0782
mixed,2,1,0.5,4.0,512,512,128,512,320,76.192,78.464,77.791,0.7038
mixed,2,1,0.5,4.0,512,512,256,1024,640,78.143,78.016,77.503,
mixed,2,1,0.5,4.0,512,512,512,2048,1280,77.696,78.686,77.246,-0.4545
mixed,2,1,0.5,4.0,512,512,1024,4096,2560,83.808,98.048,97.568,0.9663
mixed,2,1,0.5,4.0,512,512,2048,8192,5120,107.135,133.697,135.651,1.0736
mixed,2,1,0.5,4.0,512,512,4096,16384,10240,152.61,210.336,210.304,0.9994
mixed,2,1,0.5,4.0,512,1024,128,512,320,84.031,85.217,84.417,0.3255
mixed,2,1,0.5,4.0,512,1024,256,1024,640,85.09,85.056,85.024,
mixed,2,1,0.5,4.0,512,1024,512,2048,1280,84.832,79.872,79.265,
mixed,2,1,0.5,4.0,512,1024,1024,4096,2560,83.68,98.175,97.76,0.9714
mixed,2,1,0.5,4.0,512,1024,2048,8192,5120,107.776,136.192,135.998,0.9932
mixed,2,1,0.5,4.0,512,1024,4096,16384,10240,154.304,209.503,212.707,1.058
mixed,2,1,0.5,4.0,512,2048,128,512,320,92.063,92.736,92.831,1.1412
mixed,2,1,0.5,4.0,512,2048,256,1024,640,88.576,92.543,93.152,1.1535
mixed,2,1,0.5,4.0,512,2048,512,2048,1280,89.088,106.753,87.869,-0.069
mixed,2,1,0.5,4.0,512,2048,1024,4096,2560,107.55,122.528,101.792,-0.3844
mixed,2,1,0.5,4.0,512,2048,2048,8192,5120,106.847,136.576,136.736,1.0054
mixed,2,1,0.5,4.0,512,2048,4096,16384,10240,155.617,212.928,211.36,0.9726
mixed,2,1,0.5,4.0,512,4096,128,512,320,111.007,111.487,111.296,0.6021
mixed,2,1,0.5,4.0,512,4096,256,1024,640,111.619,112.671,112.353,0.6977
mixed,2,1,0.5,4.0,512,4096,512,2048,1280,112.385,112.832,111.745,-1.4318
mixed,2,1,0.5,4.0,512,4096,1024,4096,2560,130.688,149.695,138.21,0.3957
mixed,2,1,0.5,4.0,512,4096,2048,8192,5120,150.624,180.352,139.935,-0.3596
mixed,2,1,0.5,4.0,512,4096,4096,16384,10240,199.584,213.6,212.832,0.9452
mixed,2,1,0.5,4.0,512,8192,128,512,320,149.951,149.791,149.629,
mixed,2,1,0.5,4.0,512,8192,256,1024,640,150.046,149.823,150.784,
mixed,2,1,0.5,4.0,512,8192,512,2048,1280,149.696,149.664,150.112,
mixed,2,1,0.5,4.0,512,8192,1024,4096,2560,149.984,149.792,149.471,
mixed,2,1,0.5,4.0,512,8192,2048,8192,5120,193.344,216.799,214.465,0.9005
mixed,2,1,0.5,4.0,512,8192,4096,16384,10240,237.344,295.648,216.737,-0.3534
mixed,2,1,0.5,4.0,1024,0,128,512,320,89.026,87.105,85.792,
mixed,2,1,0.5,4.0,1024,0,256,1024,640,89.025,86.846,87.552,
mixed,2,1,0.5,4.0,1024,0,512,2048,1280,90.368,105.12,105.12,1.0
mixed,2,1,0.5,4.0,1024,0,1024,4096,2560,114.848,142.848,143.392,1.0194
mixed,2,1,0.5,4.0,1024,0,2048,8192,5120,162.561,219.68,220.032,1.0062
mixed,2,1,0.5,4.0,1024,0,4096,16384,10240,258.944,373.406,371.934,0.9871
mixed,2,1,0.5,4.0,1024,512,128,512,320,99.169,99.262,99.296,1.3656
mixed,2,1,0.5,4.0,1024,512,256,1024,640,98.56,98.752,99.68,5.8333
mixed,2,1,0.5,4.0,1024,512,512,2048,1280,99.167,106.593,107.616,1.1378
mixed,2,1,0.5,4.0,1024,512,1024,4096,2560,117.631,144.992,144.225,0.972
mixed,2,1,0.5,4.0,1024,512,2048,8192,5120,164.448,221.216,220.447,0.9865
mixed,2,1,0.5,4.0,1024,512,4096,16384,10240,258.655,374.813,373.761,0.9909
mixed,2,1,0.5,4.0,1024,1024,128,512,320,108.768,108.735,110.654,
mixed,2,1,0.5,4.0,1024,1024,256,1024,640,109.666,106.688,106.592,
mixed,2,1,0.5,4.0,1024,1024,512,2048,1280,108.83,106.08,106.496,
mixed,2,1,0.5,4.0,1024,1024,1024,4096,2560,116.001,146.272,145.057,0.9599
mixed,2,1,0.5,4.0,1024,1024,2048,8192,5120,164.513,221.888,221.536,0.9939
mixed,2,1,0.5,4.0,1024,1024,4096,16384,10240,259.552,375.713,374.143,0.9865
mixed,2,1,0.5,4.0,1024,2048,128,512,320,128.288,128.416,128.065,-1.7422
mixed,2,1,0.5,4.0,1024,2048,256,1024,640,128.449,127.425,128.864,
mixed,2,1,0.5,4.0,1024,2048,512,2048,1280,129.474,129.376,128.544,
mixed,2,1,0.5,4.0,1024,2048,1024,4096,2560,129.249,145.28,146.399,1.0698
mixed,2,1,0.5,4.0,1024,2048,2048,8192,5120,164.674,221.729,222.621,1.0156
mixed,2,1,0.5,4.0,1024,2048,4096,16384,10240,259.775,375.615,375.617,1.0
mixed,2,1,0.5,4.0,1024,4096,128,512,320,167.201,167.071,166.304,
mixed,2,1,0.5,4.0,1024,4096,256,1024,640,167.262,167.009,166.335,
mixed,2,1,0.5,4.0,1024,4096,512,2048,1280,167.454,167.52,166.914,-8.1818
mixed,2,1,0.5,4.0,1024,4096,1024,4096,2560,164.224,168.256,167.133,0.7215
mixed,2,1,0.5,4.0,1024,4096,2048,8192,5120,164.386,221.984,223.264,1.0222
mixed,2,1,0.5,4.0,1024,4096,4096,16384,10240,263.968,374.336,378.209,1.0351
mixed,2,1,0.5,4.0,1024,8192,128,512,320,243.296,243.169,243.009,
mixed,2,1,0.5,4.0,1024,8192,256,1024,640,243.006,243.2,244.769,9.0876
mixed,2,1,0.5,4.0,1024,8192,512,2048,1280,243.041,244.96,245.44,1.2501
mixed,2,1,0.5,4.0,1024,8192,1024,4096,2560,243.2,244.319,242.847,-0.3155
mixed,2,1,0.5,4.0,1024,8192,2048,8192,5120,245.184,243.649,244.033,
mixed,2,1,0.5,4.0,1024,8192,4096,16384,10240,260.736,380.191,378.43,0.9853
mixed,2,1,0.5,4.0,2048,0,128,512,320,117.504,117.504,117.889,
mixed,2,1,0.5,4.0,2048,0,256,1024,640,117.506,118.239,118.016,0.6958
mixed,2,1,0.5,4.0,2048,0,512,2048,1280,118.112,121.377,121.024,0.8919
mixed,2,1,0.5,4.0,2048,0,1024,4096,2560,138.529,193.729,194.432,1.0127
mixed,2,1,0.5,4.0,2048,0,2048,8192,5120,229.535,336.638,337.28,1.006
mixed,2,1,0.5,4.0,2048,0,4096,16384,10240,409.409,624.832,625.952,1.0052
mixed,2,1,0.5,4.0,2048,512,128,512,320,136.289,136.286,136.0,
mixed,2,1,0.5,4.0,2048,512,256,1024,640,136.448,135.905,136.192,
mixed,2,1,0.5,4.0,2048,512,512,2048,1280,135.776,136.96,135.264,-0.4324
mixed,2,1,0.5,4.0,2048,512,1024,4096,2560,139.65,193.983,193.314,0.9877
mixed,2,1,0.5,4.0,2048,512,2048,8192,5120,229.505,337.41,339.296,1.0175
mixed,2,1,0.5,4.0,2048,512,4096,16384,10240,410.208,626.559,625.378,0.9945
mixed,2,1,0.5,4.0,2048,1024,128,512,320,154.754,155.105,153.792,-2.7407
mixed,2,1,0.5,4.0,2048,1024,256,1024,640,154.592,154.464,154.112,
mixed,2,1,0.5,4.0,2048,1024,512,2048,1280,153.568,154.528,154.817,1.301
mixed,2,1,0.5,4.0,2048,1024,1024,4096,2560,154.657,194.303,194.431,1.0032
mixed,2,1,0.5,4.0,2048,1024,2048,8192,5120,229.824,337.182,338.687,1.014
mixed,2,1,0.5,4.0,2048,1024,4096,16384,10240,411.2,627.041,626.273,0.9964
mixed,2,1,0.5,4.0,2048,2048,128,512,320,190.468,190.464,191.713,
mixed,2,1,0.5,4.0,2048,2048,256,1024,640,190.401,190.688,190.846,1.5505
mixed,2,1,0.5,4.0,2048,2048,512,2048,1280,190.976,190.306,190.654,
mixed,2,1,0.5,4.0,2048,2048,1024,4096,2560,191.007,194.622,195.903,1.3544
mixed,2,1,0.5,4.0,2048,2048,2048,8192,5120,231.552,339.615,343.04,1.0317
mixed,2,1,0.5,4.0,2048,2048,4096,16384,10240,413.055,628.481,630.208,1.008
mixed,2,1,0.5,4.0,2048,4096,128,512,320,264.51,265.47,265.088,0.6021
mixed,2,1,0.5,4.0,2048,4096,256,1024,640,265.504,264.737,266.4,
mixed,2,1,0.5,4.0,2048,4096,512,2048,1280,264.383,265.087,263.968,-0.5895
mixed,2,1,0.5,4.0,2048,4096,1024,4096,2560,264.416,267.106,263.968,-0.1665
mixed,2,1,0.5,4.0,2048,4096,2048,8192,5120,265.762,343.904,343.2,0.991
mixed,2,1,0.5,4.0,2048,4096,4096,16384,10240,415.039,633.378,631.615,0.9919
mixed,2,1,0.5,4.0,2048,8192,128,512,320,414.752,414.08,412.767,
mixed,2,1,0.5,4.0,2048,8192,256,1024,640,416.831,413.473,416.8,
mixed,2,1,0.5,4.0,2048,8192,512,2048,1280,413.088,414.208,412.992,-0.0857
mixed,2,1,0.5,4.0,2048,8192,1024,4096,2560,416.192,415.263,414.112,
mixed,2,1,0.5,4.0,2048,8192,2048,8192,5120,414.914,415.776,413.377,-1.7831
mixed,2,1,0.5,4.0,2048,8192,4096,16384,10240,419.392,637.569,632.705,0.9777
pure,4,1,0.25,4.0,0,0,128,512,224,36.93,43.199,40.704,0.602
pure,4,1,0.25,4.0,0,0,256,1024,448,42.209,48.481,44.96,0.4386
pure,4,1,0.25,4.0,0,0,512,2048,896,46.275,48.32,46.753,0.2337
pure,4,1,0.25,4.0,0,0,1024,4096,1792,46.367,51.04,48.96,0.5549
pure,4,1,0.25,4.0,0,0,2048,8192,3584,51.648,57.825,55.427,0.6118
pure,4,1,0.25,4.0,0,0,4096,16384,7168,56.768,73.696,64.45,0.4538
mixed,4,1,0.25,4.0,16,0,128,512,224,42.976,49.376,50.016,1.1
mixed,4,1,0.25,4.0,16,0,256,1024,448,51.521,51.679,50.592,-5.8797
mixed,4,1,0.25,4.0,16,0,512,2048,896,51.582,53.056,52.512,0.6309
mixed,4,1,0.25,4.0,16,0,1024,4096,1792,52.64,56.736,54.912,0.5547
mixed,4,1,0.25,4.0,16,0,2048,8192,3584,56.512,63.744,60.321,0.5267
mixed,4,1,0.25,4.0,16,0,4096,16384,7168,62.175,76.736,68.512,0.4352
mixed,4,1,0.25,4.0,16,512,128,512,224,58.624,55.743,59.008,
mixed,4,1,0.25,4.0,16,512,256,1024,448,57.696,53.441,53.792,
mixed,4,1,0.25,4.0,16,512,512,2048,896,54.271,53.794,53.184,
mixed,4,1,0.25,4.0,16,512,1024,4096,1792,54.048,59.233,55.584,0.2962
