pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
0,n<=256,sr<=40%,kvB<=1k,kp=0,0.2295,2
0,n<=256,sr<=40%,kvB<=4k,kp=0,0.1137,2
0,n<=256,sr<=5%,kvB<=16k,kp=0,0.0621,8
0,n<=256,sr<=5%,kvB<=1k,kp=0,0.0851,8
0,n<=256,sr<=5%,kvB<=4k,kp=0,0.0696,8
0,n<=256,sr<=70%,kvB<=16k,kp=0,0.0064,2
0,n<=256,sr<=70%,kvB<=1k,kp=0,-0.0838,2
0,n<=256,sr<=70%,kvB<=4k,kp=0,0.0316,2
0,n<=256,sr>70%,kvB<=16k,kp=0,0.5524,4
0,n<=256,sr>70%,kvB<=1k,kp=0,0.4715,4
0,n<=256,sr>70%,kvB<=4k,kp=0,0.5732,4
0,n<=32,sr<=15%,kvB<=16k,kp=0,0.0546,6
0,n<=32,sr<=15%,kvB<=1k,kp=0,0.2904,6
0,n<=32,sr<=15%,kvB<=4k,kp=0,0.0065,6
0,n<=32,sr<=40%,kvB<=16k,kp=0,0.3443,2
0,n<=32,sr<=40%,kvB<=1k,kp=0,0.3499,2
0,n<=32,sr<=40%,kvB<=4k,kp=0,0.5009,2
0,n<=32,sr<=5%,kvB<=16k,kp=0,0.2711,2
0,n<=32,sr<=5%,kvB<=1k,kp=0,0.2609,2
0,n<=32,sr<=5%,kvB<=4k,kp=0,0.2671,2
0,n<=32,sr<=70%,kvB<=16k,kp=0,0.0459,2
0,n<=32,sr<=70%,kvB<=1k,kp=0,0.0655,2
0,n<=32,sr<=70%,kvB<=4k,kp=0,-0.0447,2
0,n<=32,sr>70%,kvB<=16k,kp=0,1.6715,4
0,n<=32,sr>70%,kvB<=1k,kp=0,1.1982,4
0,n<=32,sr>70%,kvB<=4k,kp=0,1.2974,4
0,n<=4,sr<=40%,kvB<=16k,kp=0,0.2321,2
0,n<=4,sr<=40%,kvB<=1k,kp=0,0.8261,4
0,n<=4,sr<=40%,kvB<=4k,kp=0,0.7094,3
0,n<=4,sr<=70%,kvB<=16k,kp=0,0.2155,2
0,n<=4,sr<=70%,kvB<=1k,kp=0,0.785,2
0,n<=4,sr<=70%,kvB<=4k,kp=0,0.4311,2
0,n<=4,sr>70%,kvB<=16k,kp=0,0.44,2
0,n<=4,sr>70%,kvB<=4k,kp=0,1.494,2
0,n<=64,sr<=15%,kvB<=16k,kp=0,0.2177,4
0,n<=64,sr<=15%,kvB<=1k,kp=0,0.7445,4
0,n<=64,sr<=15%,kvB<=4k,kp=0,0.2683,4
0,n<=64,sr<=40%,kvB<=16k,kp=0,0.1431,2
0,n<=64,sr<=40%,kvB<=1k,kp=0,0.3075,2
0,n<=64,sr<=40%,kvB<=4k,kp=0,0.2633,2
0,n<=64,sr<=5%,kvB<=16k,kp=0,0.2569,6
0,n<=64,sr<=5%,kvB<=1k,kp=0,0.5579,6
0,n<=64,sr<=5%,kvB<=4k,kp=0,0.281,6
0,n<=64,sr<=70%,kvB<=16k,kp=0,0.0052,2
0,n<=64,sr<=70%,kvB<=1k,kp=0,-0.1653,2
0,n<=64,sr<=70%,kvB<=4k,kp=0,-0.0309,2
0,n<=64,sr>70%,kvB<=16k,kp=0,2.193,4
0,n<=64,sr>70%,kvB<=1k,kp=0,2.8581,4
0,n<=64,sr>70%,kvB<=4k,kp=0,1.9202,4
0,n<=8,sr<=15%,kvB<=16k,kp=0,0.1184,2
0,n<=8,sr<=15%,kvB<=1k,kp=0,0.8145,2
0,n<=8,sr<=15%,kvB<=4k,kp=0,0.1551,2
0,n<=8,sr<=40%,kvB<=16k,kp=0,0.0776,4
0,n<=8,sr<=40%,kvB<=1k,kp=0,0.6794,4
0,n<=8,sr<=40%,kvB<=4k,kp=0,0.2899,4
0,n<=8,sr<=70%,kvB<=16k,kp=0,0.0989,2
0,n<=8,sr<=70%,kvB<=1k,kp=0,0.0417,2
0,n<=8,sr<=70%,kvB<=4k,kp=0,0.1412,2
0,n<=8,sr>70%,kvB<=16k,kp=0,0.1055,4
0,n<=8,sr>70%,kvB<=1k,kp=0,0.3333,3
0,n<=8,sr>70%,kvB<=4k,kp=0,-13.2555,1
16,n<=128,sr<=15%,kvB<=16k,kp<=1k,0.202,4
16,n<=128,sr<=15%,kvB<=16k,kp<=2k,0.2018,4
16,n<=128,sr<=15%,kvB<=16k,kp<=4k,0.1601,4
16,n<=128,sr<=15%,kvB<=16k,kp<=512,0.1959,4
16,n<=128,sr<=15%,kvB<=16k,kp<=8k,-0.1676,4
16,n<=128,sr<=15%,kvB<=16k,kp=0,0.2057,4
16,n<=128,sr<=15%,kvB<=1k,kp<=1k,0.0106,4
16,n<=128,sr<=15%,kvB<=1k,kp<=2k,-0.0185,4
16,n<=128,sr<=15%,kvB<=1k,kp<=4k,0.0024,4
16,n<=128,sr<=15%,kvB<=1k,kp<=512,-0.2229,4
16,n<=128,sr<=15%,kvB<=1k,kp<=8k,-0.0023,3
16,n<=128,sr<=15%,kvB<=1k,kp=0,1.0595,4
16,n<=128,sr<=15%,kvB<=4k,kp<=1k,0.2209,4
16,n<=128,sr<=15%,kvB<=4k,kp<=2k,-0.2101,4
16,n<=128,sr<=15%,kvB<=4k,kp<=4k,-0.1247,4
16,n<=128,sr<=15%,kvB<=4k,kp<=512,0.255,4
16,n<=128,sr<=15%,kvB<=4k,kp<=8k,-0.0772,4
16,n<=128,sr<=15%,kvB<=4k,kp=0,0.2563,4
16,n<=128,sr<=40%,kvB<=16k,kp<=1k,0.1769,2
16,n<=128,sr<=40%,kvB<=16k,kp<=2k,0.1799,2
16,n<=128,sr<=40%,kvB<=16k,kp<=4k,0.1238,2
16,n<=128,sr<=40%,kvB<=16k,kp<=512,0.1931,2
16,n<=128,sr<=40%,kvB<=16k,kp<=8k,-0.4062,2
16,n<=128,sr<=40%,kvB<=16k,kp=0,0.1861,2
16,n<=128,sr<=40%,kvB<=1k,kp<=1k,-0.2702,2
16,n<=128,sr<=40%,kvB<=1k,kp<=2k,-0.2679,2
16,n<=128,sr<=40%,kvB<=1k,kp<=4k,-0.0472,2
16,n<=128,sr<=40%,kvB<=1k,kp<=512,0.2364,1
16,n<=128,sr<=40%,kvB<=1k,kp<=8k,-0.046,2
16,n<=128,sr<=40%,kvB<=1k,kp=0,0.4508,2
16,n<=128,sr<=40%,kvB<=4k,kp<=1k,0.2075,2
16,n<=128,sr<=40%,kvB<=4k,kp<=2k,0.0394,2
16,n<=128,sr<=40%,kvB<=4k,kp<=4k,-0.4381,2
16,n<=128,sr<=40%,kvB<=4k,kp<=512,0.2384,2
16,n<=128,sr<=40%,kvB<=4k,kp<=8k,-0.2316,2
16,n<=128,sr<=40%,kvB<=4k,kp=0,0.2281,2
16,n<=128,sr<=5%,kvB<=16k,kp<=1k,0.2132,8
16,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.2254,8
16,n<=128,sr<=5%,kvB<=16k,kp<=4k,0.2158,8
16,n<=128,sr<=5%,kvB<=16k,kp<=512,0.2045,8
16,n<=128,sr<=5%,kvB<=16k,kp<=8k,-0.0367,8
16,n<=128,sr<=5%,kvB<=16k,kp=0,0.1895,8
16,n<=128,sr<=5%,kvB<=1k,kp<=1k,-0.0129,8
16,n<=128,sr<=5%,kvB<=1k,kp<=2k,0.0329,8
16,n<=128,sr<=5%,kvB<=1k,kp<=4k,0.0105,8
16,n<=128,sr<=5%,kvB<=1k,kp<=512,-0.0091,8
16,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.0247,8
16,n<=128,sr<=5%,kvB<=1k,kp=0,0.4293,8
16,n<=128,sr<=5%,kvB<=4k,kp<=1k,0.2646,8
16,n<=128,sr<=5%,kvB<=4k,kp<=2k,-0.0512,8
16,n<=128,sr<=5%,kvB<=4k,kp<=4k,-0.0149,8
16,n<=128,sr<=5%,kvB<=4k,kp<=512,0.2737,8
16,n<=128,sr<=5%,kvB<=4k,kp<=8k,-0.0047,8
16,n<=128,sr<=5%,kvB<=4k,kp=0,0.2223,8
16,n<=128,sr<=70%,kvB<=16k,kp<=1k,0.2222,2
16,n<=128,sr<=70%,kvB<=16k,kp<=2k,0.223,2
16,n<=128,sr<=70%,kvB<=16k,kp<=4k,0.2057,2
16,n<=128,sr<=70%,kvB<=16k,kp<=512,0.214,2
16,n<=128,sr<=70%,kvB<=16k,kp<=8k,0.1819,1
16,n<=128,sr<=70%,kvB<=16k,kp=0,0.227,2
16,n<=128,sr<=70%,kvB<=1k,kp<=1k,-0.4451,1
16,n<=128,sr<=70%,kvB<=1k,kp<=2k,-0.2777,2
16,n<=128,sr<=70%,kvB<=1k,kp<=4k,-0.2424,2
16,n<=128,sr<=70%,kvB<=1k,kp<=512,0.6552,1
16,n<=128,sr<=70%,kvB<=1k,kp<=8k,-0.4975,2
16,n<=128,sr<=70%,kvB<=1k,kp=0,0.7041,2
16,n<=128,sr<=70%,kvB<=4k,kp<=1k,0.372,2
16,n<=128,sr<=70%,kvB<=4k,kp<=2k,0.3164,1
16,n<=128,sr<=70%,kvB<=4k,kp<=4k,-0.2209,1
16,n<=128,sr<=70%,kvB<=4k,kp<=512,0.3882,2
16,n<=128,sr<=70%,kvB<=4k,kp<=8k,-0.2773,2
16,n<=128,sr<=70%,kvB<=4k,kp=0,0.3551,2
16,n<=128,sr>70%,kvB<=16k,kp<=1k,0.5485,4
16,n<=128,sr>70%,kvB<=16k,kp<=2k,0.5134,4
16,n<=128,sr>70%,kvB<=16k,kp<=4k,0.5097,4
16,n<=128,sr>70%,kvB<=16k,kp<=512,0.524,4
16,n<=128,sr>70%,kvB<=16k,kp<=8k,0.4661,3
16,n<=128,sr>70%,kvB<=16k,kp=0,0.5437,4
16,n<=128,sr>70%,kvB<=1k,kp<=1k,-1.5784,3
16,n<=128,sr>70%,kvB<=1k,kp<=2k,-2.2445,4
16,n<=128,sr>70%,kvB<=1k,kp<=4k,-1.6558,4
16,n<=128,sr>70%,kvB<=1k,kp<=512,1.6866,2
16,n<=128,sr>70%,kvB<=1k,kp<=8k,0.0356,4
16,n<=128,sr>70%,kvB<=1k,kp=0,0.9332,4
16,n<=128,sr>70%,kvB<=4k,kp<=1k,0.8373,4
16,n<=128,sr>70%,kvB<=4k,kp<=2k,0.7804,3
16,n<=128,sr>70%,kvB<=4k,kp<=4k,-1.115,3
16,n<=128,sr>70%,kvB<=4k,kp<=512,0.9,4
16,n<=128,sr>70%,kvB<=4k,kp<=8k,-1.421,4
16,n<=128,sr>70%,kvB<=4k,kp=0,0.8803,4
16,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.0325,4
16,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.0127,4
16,n<=16,sr<=15%,kvB<=16k,kp<=4k,0.0117,4
16,n<=16,sr<=15%,kvB<=16k,kp<=512,0.0326,4
16,n<=16,sr<=15%,kvB<=16k,kp<=8k,-0.0369,4
16,n<=16,sr<=15%,kvB<=16k,kp=0,0.0163,4
16,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.5319,4
16,n<=16,sr<=15%,kvB<=1k,kp<=2k,-7.2218,1
16,n<=16,sr<=15%,kvB<=1k,kp<=512,0.1558,4
16,n<=16,sr<=15%,kvB<=1k,kp=0,0.4244,4
16,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.0493,4
16,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.1045,4
16,n<=16,sr<=15%,kvB<=4k,kp<=4k,0.0351,4
16,n<=16,sr<=15%,kvB<=4k,kp<=512,-0.01,4
16,n<=16,sr<=15%,kvB<=4k,kp<=8k,-0.0316,4
16,n<=16,sr<=15%,kvB<=4k,kp=0,0.0636,4
16,n<=16,sr<=40%,kvB<=16k,kp<=1k,-0.0259,4
16,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.0675,4
16,n<=16,sr<=40%,kvB<=16k,kp<=4k,0.2518,4
16,n<=16,sr<=40%,kvB<=16k,kp<=512,0.0316,4
16,n<=16,sr<=40%,kvB<=16k,kp<=8k,-0.0078,4
16,n<=16,sr<=40%,kvB<=16k,kp=0,0.0394,4
16,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.6713,4
16,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.2667,4
16,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.4903,2
16,n<=16,sr<=40%,kvB<=1k,kp<=512,-0.0513,4
16,n<=16,sr<=40%,kvB<=1k,kp<=8k,2.7716,2
16,n<=16,sr<=40%,kvB<=1k,kp=0,0.5136,4
16,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.1159,4
16,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.219,4
16,n<=16,sr<=40%,kvB<=4k,kp<=4k,0.0049,4
16,n<=16,sr<=40%,kvB<=4k,kp<=512,0.0784,4
16,n<=16,sr<=40%,kvB<=4k,kp<=8k,0.0404,4
16,n<=16,sr<=40%,kvB<=4k,kp=0,0.1414,4
16,n<=16,sr<=70%,kvB<=16k,kp<=1k,0.0114,2
16,n<=16,sr<=70%,kvB<=16k,kp<=2k,0.0447,2
16,n<=16,sr<=70%,kvB<=16k,kp<=4k,0.0469,2
16,n<=16,sr<=70%,kvB<=16k,kp<=512,0.0428,2
16,n<=16,sr<=70%,kvB<=16k,kp<=8k,-0.0958,2
16,n<=16,sr<=70%,kvB<=16k,kp=0,0.0249,2
16,n<=16,sr<=70%,kvB<=1k,kp<=1k,-6.625,1
16,n<=16,sr<=70%,kvB<=1k,kp<=2k,7.1654,1
16,n<=16,sr<=70%,kvB<=1k,kp<=4k,-1.7321,1
16,n<=16,sr<=70%,kvB<=1k,kp<=512,0.3912,2
16,n<=16,sr<=70%,kvB<=1k,kp=0,-0.1054,2
16,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.1242,2
16,n<=16,sr<=70%,kvB<=4k,kp<=2k,0.2234,2
16,n<=16,sr<=70%,kvB<=4k,kp<=4k,-0.6891,1
16,n<=16,sr<=70%,kvB<=4k,kp<=512,0.1097,2
16,n<=16,sr<=70%,kvB<=4k,kp<=8k,0.106,2
16,n<=16,sr<=70%,kvB<=4k,kp=0,-0.0592,2
16,n<=16,sr>70%,kvB<=16k,kp<=1k,0.7519,4
16,n<=16,sr>70%,kvB<=16k,kp<=2k,-0.0373,3
16,n<=16,sr>70%,kvB<=16k,kp<=4k,-0.056,4
16,n<=16,sr>70%,kvB<=16k,kp<=512,0.5667,4
16,n<=16,sr>70%,kvB<=16k,kp<=8k,-0.1088,4
16,n<=16,sr>70%,kvB<=16k,kp=0,0.174,4
16,n<=16,sr>70%,kvB<=1k,kp<=1k,-0.5757,2
16,n<=16,sr>70%,kvB<=1k,kp<=2k,0.7086,2
16,n<=16,sr>70%,kvB<=1k,kp<=4k,1.1136,1
16,n<=16,sr>70%,kvB<=1k,kp<=512,0.5683,2
16,n<=16,sr>70%,kvB<=1k,kp=0,0.1144,2
16,n<=16,sr>70%,kvB<=4k,kp<=1k,0.2174,3
16,n<=16,sr>70%,kvB<=4k,kp<=2k,0.5348,3
16,n<=16,sr>70%,kvB<=4k,kp<=4k,-39.6458,1
16,n<=16,sr>70%,kvB<=4k,kp<=512,0.1971,3
16,n<=16,sr>70%,kvB<=4k,kp<=8k,0.4105,3
16,n<=16,sr>70%,kvB<=4k,kp=0,0.1969,4
16,n<=2,sr<=70%,kvB<=16k,kp<=1k,0.8102,2
16,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.9379,1
16,n<=2,sr<=70%,kvB<=16k,kp<=4k,0.3195,2
16,n<=2,sr<=70%,kvB<=16k,kp<=512,1.0129,2
16,n<=2,sr<=70%,kvB<=16k,kp<=8k,-2.0258,1
16,n<=2,sr<=70%,kvB<=16k,kp=0,0.7622,2
16,n<=2,sr<=70%,kvB<=1k,kp<=1k,3.2784,1
16,n<=2,sr<=70%,kvB<=1k,kp<=2k,0.4939,1
16,n<=2,sr<=70%,kvB<=1k,kp<=4k,0.2024,1
16,n<=2,sr<=70%,kvB<=1k,kp<=512,0.8521,1
16,n<=2,sr<=70%,kvB<=1k,kp<=8k,-0.1378,2
16,n<=2,sr<=70%,kvB<=1k,kp=0,1.7759,1
16,n<=2,sr<=70%,kvB<=4k,kp<=1k,1.0004,1
16,n<=2,sr<=70%,kvB<=4k,kp<=2k,-0.4943,1
16,n<=2,sr<=70%,kvB<=4k,kp<=4k,16.4947,1
16,n<=2,sr<=70%,kvB<=4k,kp<=512,1.1123,2
16,n<=2,sr<=70%,kvB<=4k,kp=0,0.6017,2
16,n<=32,sr<=15%,kvB<=16k,kp<=1k,-0.046,6
16,n<=32,sr<=15%,kvB<=16k,kp<=2k,-0.3332,6
16,n<=32,sr<=15%,kvB<=16k,kp<=4k,0.0011,6
16,n<=32,sr<=15%,kvB<=16k,kp<=512,0.0806,6
16,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.0401,6
16,n<=32,sr<=15%,kvB<=16k,kp=0,0.0886,6
16,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.0586,5
16,n<=32,sr<=15%,kvB<=1k,kp<=2k,-0.2815,3
16,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.1766,3
16,n<=32,sr<=15%,kvB<=1k,kp<=512,0.0503,6
16,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.0798,6
16,n<=32,sr<=15%,kvB<=1k,kp=0,0.3298,6
16,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.0345,6
16,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.1167,6
16,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.0877,6
16,n<=32,sr<=15%,kvB<=4k,kp<=512,-0.7075,6
16,n<=32,sr<=15%,kvB<=4k,kp<=8k,-0.0522,6
16,n<=32,sr<=15%,kvB<=4k,kp=0,0.0474,6
16,n<=32,sr<=40%,kvB<=16k,kp<=1k,0.3026,2
16,n<=32,sr<=40%,kvB<=16k,kp<=2k,-0.3904,2
16,n<=32,sr<=40%,kvB<=16k,kp<=4k,-0.5037,2
16,n<=32,sr<=40%,kvB<=16k,kp<=512,0.3857,2
16,n<=32,sr<=40%,kvB<=16k,kp<=8k,-0.2188,2
16,n<=32,sr<=40%,kvB<=16k,kp=0,0.407,2
16,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.0681,2
16,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.0305,1
16,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.1472,1
16,n<=32,sr<=40%,kvB<=1k,kp<=512,0.0761,2
16,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.0868,2
16,n<=32,sr<=40%,kvB<=1k,kp=0,0.4249,2
16,n<=32,sr<=40%,kvB<=4k,kp<=1k,-0.1205,2
16,n<=32,sr<=40%,kvB<=4k,kp<=2k,-0.2249,2
16,n<=32,sr<=40%,kvB<=4k,kp<=4k,0.0012,1
16,n<=32,sr<=40%,kvB<=4k,kp<=512,0.0897,2
16,n<=32,sr<=40%,kvB<=4k,kp<=8k,-0.0237,2
16,n<=32,sr<=40%,kvB<=4k,kp=0,0.4223,2
16,n<=32,sr<=5%,kvB<=16k,kp<=1k,0.1853,2
16,n<=32,sr<=5%,kvB<=16k,kp<=2k,-0.1732,2
16,n<=32,sr<=5%,kvB<=16k,kp<=4k,-0.1334,2
16,n<=32,sr<=5%,kvB<=16k,kp<=512,0.2762,2
16,n<=32,sr<=5%,kvB<=16k,kp<=8k,0.0024,2
16,n<=32,sr<=5%,kvB<=16k,kp=0,0.2727,2
16,n<=32,sr<=5%,kvB<=1k,kp<=1k,0.7638,2
16,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.3698,2
16,n<=32,sr<=5%,kvB<=1k,kp<=4k,0.1129,1
16,n<=32,sr<=5%,kvB<=1k,kp<=512,-0.007,2
16,n<=32,sr<=5%,kvB<=1k,kp<=8k,0.2071,2
16,n<=32,sr<=5%,kvB<=1k,kp=0,0.2775,2
16,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.0181,2
16,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.0297,2
16,n<=32,sr<=5%,kvB<=4k,kp<=4k,-0.0536,2
16,n<=32,sr<=5%,kvB<=4k,kp<=512,-0.032,2
16,n<=32,sr<=5%,kvB<=4k,kp<=8k,-0.0547,2
16,n<=32,sr<=5%,kvB<=4k,kp=0,0.3755,2
16,n<=32,sr<=70%,kvB<=16k,kp<=1k,0.0655,2
16,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.0372,1
16,n<=32,sr<=70%,kvB<=16k,kp<=4k,-0.1564,1
16,n<=32,sr<=70%,kvB<=16k,kp<=512,-0.0151,2
16,n<=32,sr<=70%,kvB<=16k,kp<=8k,-0.2969,2
16,n<=32,sr<=70%,kvB<=16k,kp=0,0.0739,2
16,n<=32,sr<=70%,kvB<=1k,kp<=1k,0.0039,2
16,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.0729,1
16,n<=32,sr<=70%,kvB<=1k,kp<=4k,0.1139,2
16,n<=32,sr<=70%,kvB<=1k,kp<=512,0.0467,2
16,n<=32,sr<=70%,kvB<=1k,kp<=8k,-0.2068,2
16,n<=32,sr<=70%,kvB<=1k,kp=0,-0.1201,2
16,n<=32,sr<=70%,kvB<=4k,kp<=1k,0.04,1
16,n<=32,sr<=70%,kvB<=4k,kp<=2k,-0.409,2
16,n<=32,sr<=70%,kvB<=4k,kp<=4k,0.0817,2
16,n<=32,sr<=70%,kvB<=4k,kp<=512,-0.028,1
16,n<=32,sr<=70%,kvB<=4k,kp<=8k,-0.1235,2
16,n<=32,sr<=70%,kvB<=4k,kp=0,0.0806,2
16,n<=32,sr>70%,kvB<=16k,kp<=1k,1.0682,4
16,n<=32,sr>70%,kvB<=16k,kp<=2k,0.9171,3
16,n<=32,sr>70%,kvB<=16k,kp<=4k,-1.0906,3
16,n<=32,sr>70%,kvB<=16k,kp<=512,1.1418,4
16,n<=32,sr>70%,kvB<=16k,kp<=8k,-1.0757,4
16,n<=32,sr>70%,kvB<=16k,kp=0,1.6289,4
16,n<=32,sr>70%,kvB<=1k,kp<=1k,0.2826,3
16,n<=32,sr>70%,kvB<=1k,kp<=2k,-0.035,1
16,n<=32,sr>70%,kvB<=1k,kp<=4k,-5.5892,4
16,n<=32,sr>70%,kvB<=1k,kp<=512,0.0801,4
16,n<=32,sr>70%,kvB<=1k,kp<=8k,0.3984,3
16,n<=32,sr>70%,kvB<=1k,kp=0,1.3373,3
16,n<=32,sr>70%,kvB<=4k,kp<=1k,-2.1485,3
16,n<=32,sr>70%,kvB<=4k,kp<=2k,0.1108,4
16,n<=32,sr>70%,kvB<=4k,kp<=4k,-1.6953,3
16,n<=32,sr>70%,kvB<=4k,kp<=512,1.4921,3
16,n<=32,sr>70%,kvB<=4k,kp<=8k,-0.8642,4
16,n<=32,sr>70%,kvB<=4k,kp=0,2.1798,4
16,n<=4,sr<=40%,kvB<=16k,kp<=1k,-0.7612,2
16,n<=4,sr<=40%,kvB<=16k,kp<=2k,-0.4232,2
16,n<=4,sr<=40%,kvB<=16k,kp<=4k,-0.1066,2
16,n<=4,sr<=40%,kvB<=16k,kp<=512,0.2477,2
16,n<=4,sr<=40%,kvB<=16k,kp<=8k,0.1047,2
16,n<=4,sr<=40%,kvB<=16k,kp=0,0.4702,2
16,n<=4,sr<=40%,kvB<=1k,kp<=1k,-1.175,1
16,n<=4,sr<=40%,kvB<=1k,kp<=2k,0.7972,2
16,n<=4,sr<=40%,kvB<=1k,kp<=4k,-0.2506,2
16,n<=4,sr<=40%,kvB<=1k,kp<=8k,0.2328,2
16,n<=4,sr<=40%,kvB<=1k,kp=0,0.9844,4
16,n<=4,sr<=40%,kvB<=4k,kp<=1k,-0.3193,2
16,n<=4,sr<=40%,kvB<=4k,kp<=2k,0.8694,2
16,n<=4,sr<=40%,kvB<=4k,kp<=4k,0.2501,1
16,n<=4,sr<=40%,kvB<=4k,kp<=512,-0.0203,2
16,n<=4,sr<=40%,kvB<=4k,kp=0,0.508,3
16,n<=4,sr<=70%,kvB<=16k,kp<=1k,-0.7458,2
16,n<=4,sr<=70%,kvB<=16k,kp<=2k,-1.1977,2
16,n<=4,sr<=70%,kvB<=16k,kp<=4k,0.0333,2
16,n<=4,sr<=70%,kvB<=16k,kp<=512,-0.513,2
16,n<=4,sr<=70%,kvB<=16k,kp<=8k,-0.0327,2
16,n<=4,sr<=70%,kvB<=16k,kp=0,0.2057,1
16,n<=4,sr<=70%,kvB<=1k,kp<=1k,0.4163,2
16,n<=4,sr<=70%,kvB<=1k,kp<=2k,-0.398,2
16,n<=4,sr<=70%,kvB<=1k,kp<=4k,-0.2916,2
16,n<=4,sr<=70%,kvB<=1k,kp<=512,-0.3622,2
16,n<=4,sr<=70%,kvB<=1k,kp<=8k,0.8408,2
16,n<=4,sr<=70%,kvB<=1k,kp=0,0.6281,4
16,n<=4,sr<=70%,kvB<=4k,kp<=1k,0.2431,1
16,n<=4,sr<=70%,kvB<=4k,kp<=2k,0.265,1
16,n<=4,sr<=70%,kvB<=4k,kp<=4k,0.7747,1
16,n<=4,sr<=70%,kvB<=4k,kp<=512,-0.3286,2
16,n<=4,sr<=70%,kvB<=4k,kp=0,-0.0855,2
16,n<=4,sr>70%,kvB<=16k,kp<=1k,0.5297,1
16,n<=4,sr>70%,kvB<=16k,kp<=2k,0.4953,2
16,n<=4,sr>70%,kvB<=16k,kp<=4k,-0.0902,2
