regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,2,1,0.5,4.0,32,1024,128,512,320,62.816,62.016,62.179,
mixed,2,1,0.5,4.0,32,1024,256,1024,640,62.72,61.823,62.336,
mixed,2,1,0.5,4.0,32,1024,512,2048,1280,56.129,57.152,56.767,0.6237
mixed,2,1,0.5,4.0,32,1024,1024,4096,2560,59.232,67.552,60.416,0.1423
mixed,2,1,0.5,4.0,32,1024,2048,8192,5120,69.473,74.239,63.296,-1.2961
mixed,2,1,0.5,4.0,32,1024,4096,16384,10240,78.526,83.295,74.145,-0.9186
mixed,2,1,0.5,4.0,32,2048,128,512,320,63.2,63.487,63.808,2.1185
mixed,2,1,0.5,4.0,32,2048,256,1024,640,63.552,64.224,63.456,-0.1429
mixed,2,1,0.5,4.0,32,2048,512,2048,1280,63.841,64.737,64.222,0.4252
mixed,2,1,0.5,4.0,32,2048,1024,4096,2560,65.57,68.831,67.648,0.6372
mixed,2,1,0.5,4.0,32,2048,2048,8192,5120,73.728,76.384,65.79,-2.9887
mixed,2,1,0.5,4.0,32,2048,4096,16384,10240,78.462,82.688,77.44,-0.2418
mixed,2,1,0.5,4.0,32,4096,128,512,320,68.288,68.417,68.416,0.9922
mixed,2,1,0.5,4.0,32,4096,256,1024,640,69.92,69.343,69.567,
mixed,2,1,0.5,4.0,32,4096,512,2048,1280,69.6,71.329,70.273,0.3892
mixed,2,1,0.5,4.0,32,4096,1024,4096,2560,68.129,71.423,73.343,1.5829
mixed,2,1,0.5,4.0,32,4096,2048,8192,5120,72.576,78.336,75.233,0.4613
mixed,2,1,0.5,4.0,32,4096,4096,16384,10240,82.753,88.991,77.345,-0.8669
mixed,2,1,0.5,4.0,32,8192,128,512,320,76.544,76.322,75.71,
mixed,2,1,0.5,4.0,32,8192,256,1024,640,76.832,77.663,77.279,0.5379
mixed,2,1,0.5,4.0,32,8192,512,2048,1280,76.447,81.25,77.504,0.2201
mixed,2,1,0.5,4.0,32,8192,1024,4096,2560,86.112,78.4,86.176,
mixed,2,1,0.5,4.0,32,8192,2048,8192,5120,82.144,84.993,82.049,-0.0333
mixed,2,1,0.5,4.0,32,8192,4096,16384,10240,87.232,94.366,87.649,0.0585
mixed,2,1,0.5,4.0,64,0,128,512,320,48.514,51.744,53.792,1.6341
mixed,2,1,0.5,4.0,64,0,256,1024,640,53.12,53.344,54.176,4.7143
mixed,2,1,0.5,4.0,64,0,512,2048,1280,53.792,55.361,54.56,0.4895
mixed,2,1,0.5,4.0,64,0,1024,4096,2560,55.264,61.407,61.376,0.995
mixed,2,1,0.5,4.0,64,0,2048,8192,5120,61.856,72.447,73.086,1.0603
mixed,2,1,0.5,4.0,64,0,4096,16384,10240,76.704,90.913,91.296,1.027
mixed,2,1,0.5,4.0,64,512,128,512,320,60.064,59.487,61.791,
mixed,2,1,0.5,4.0,64,512,256,1024,640,60.415,57.345,56.703,
mixed,2,1,0.5,4.0,64,512,512,2048,1280,58.752,59.103,57.056,-4.8319
mixed,2,1,0.5,4.0,64,512,1024,4096,2560,64.864,61.248,62.494,
mixed,2,1,0.5,4.0,64,512,2048,8192,5120,62.849,72.896,71.905,0.9014
mixed,2,1,0.5,4.0,64,512,4096,16384,10240,77.696,91.84,91.36,0.9661
mixed,2,1,0.5,4.0,64,1024,128,512,320,64.672,63.679,63.682,
mixed,2,1,0.5,4.0,64,1024,256,1024,640,63.169,62.688,64.126,
mixed,2,1,0.5,4.0,64,1024,512,2048,1280,64.512,66.784,61.183,-1.4652
mixed,2,1,0.5,4.0,64,1024,1024,4096,2560,67.423,63.552,61.439,
mixed,2,1,0.5,4.0,64,1024,2048,8192,5120,65.889,72.384,72.32,0.9901
mixed,2,1,0.5,4.0,64,1024,4096,16384,10240,78.175,92.415,92.289,0.9912
mixed,2,1,0.5,4.0,64,2048,128,512,320,69.152,70.08,69.633,0.5183
mixed,2,1,0.5,4.0,64,2048,256,1024,640,70.11,70.015,69.856,
mixed,2,1,0.5,4.0,64,2048,512,2048,1280,71.166,71.873,71.426,0.3678
mixed,2,1,0.5,4.0,64,2048,1024,4096,2560,73.344,73.697,67.041,-17.8555
mixed,2,1,0.5,4.0,64,2048,2048,8192,5120,75.937,76.321,74.047,-4.9219
mixed,2,1,0.5,4.0,64,2048,4096,16384,10240,78.335,93.119,92.993,0.9915
mixed,2,1,0.5,4.0,64,4096,128,512,320,79.231,77.727,77.281,
mixed,2,1,0.5,4.0,64,4096,256,1024,640,78.977,79.551,78.881,-0.1672
mixed,2,1,0.5,4.0,64,4096,512,2048,1280,77.727,80.833,78.465,0.2376
mixed,2,1,0.5,4.0,64,4096,1024,4096,2560,84.19,77.088,83.838,
mixed,2,1,0.5,4.0,64,4096,2048,8192,5120,83.52,85.632,77.216,-2.9848
mixed,2,1,0.5,4.0,64,4096,4096,16384,10240,83.553,93.281,93.12,0.9834
mixed,2,1,0.5,4.0,64,8192,128,512,320,92.608,93.76,89.346,-2.8316
mixed,2,1,0.5,4.0,64,8192,256,1024,640,92.8,93.344,93.153,0.6489
mixed,2,1,0.5,4.0,64,8192,512,2048,1280,93.022,92.64,93.248,
mixed,2,1,0.5,4.0,64,8192,1024,4096,2560,92.16,94.176,92.031,-0.064
mixed,2,1,0.5,4.0,64,8192,2048,8192,5120,94.943,97.795,95.072,0.0452
mixed,2,1,0.5,4.0,64,8192,4096,16384,10240,102.497,106.175,96.479,-1.6362
mixed,2,1,0.5,4.0,128,0,128,512,320,49.248,53.376,53.663,1.0695
mixed,2,1,0.5,4.0,128,0,256,1024,640,52.32,55.36,54.846,0.8309
mixed,2,1,0.5,4.0,128,0,512,2048,1280,55.712,60.129,59.744,0.9128
mixed,2,1,0.5,4.0,128,0,1024,4096,2560,60.672,70.143,69.792,0.9629
mixed,2,1,0.5,4.0,128,0,2048,8192,5120,75.808,89.728,90.079,1.0252
mixed,2,1,0.5,4.0,128,0,4096,16384,10240,100.002,128.673,129.058,1.0134
mixed,2,1,0.5,4.0,128,512,128,512,320,67.744,68.321,69.248,2.6066
mixed,2,1,0.5,4.0,128,512,256,1024,640,67.456,66.657,66.079,
mixed,2,1,0.5,4.0,128,512,512,2048,1280,66.878,65.92,64.225,
mixed,2,1,0.5,4.0,128,512,1024,4096,2560,65.951,73.538,73.759,1.0291
mixed,2,1,0.5,4.0,128,512,2048,8192,5120,76.961,92.128,91.647,0.9683
mixed,2,1,0.5,4.0,128,512,4096,16384,10240,102.4,128.191,130.625,1.0944
mixed,2,1,0.5,4.0,128,1024,128,512,320,70.398,70.654,70.624,0.8828
mixed,2,1,0.5,4.0,128,1024,256,1024,640,70.975,70.369,70.464,
mixed,2,1,0.5,4.0,128,1024,512,2048,1280,69.599,69.76,68.576,-6.354
mixed,2,1,0.5,4.0,128,1024,1024,4096,2560,70.592,73.792,74.402,1.1906
mixed,2,1,0.5,4.0,128,1024,2048,8192,5120,78.43,93.663,92.544,0.9265
mixed,2,1,0.5,4.0,128,1024,4096,16384,10240,102.751,131.166,130.657,0.9821
mixed,2,1,0.5,4.0,128,2048,128,512,320,77.634,76.896,76.224,
mixed,2,1,0.5,4.0,128,2048,256,1024,640,76.992,76.8,76.958,
mixed,2,1,0.5,4.0,128,2048,512,2048,1280,77.41,76.831,76.672,
mixed,2,1,0.5,4.0,128,2048,1024,4096,2560,78.177,79.743,75.936,-1.431
mixed,2,1,0.5,4.0,128,2048,2048,8192,5120,79.616,93.441,94.177,1.0532
mixed,2,1,0.5,4.0,128,2048,4096,16384,10240,102.752,132.225,131.586,0.9783
mixed,2,1,0.5,4.0,128,4096,128,512,320,92.192,91.615,91.682,
mixed,2,1,0.5,4.0,128,4096,256,1024,640,90.848,91.36,91.167,0.623
mixed,2,1,0.5,4.0,128,4096,512,2048,1280,92.319,91.904,92.129,
mixed,2,1,0.5,4.0,128,4096,1024,4096,2560,90.238,90.143,91.137,
mixed,2,1,0.5,4.0,128,4096,2048,8192,5120,90.56,94.593,95.711,1.2772
mixed,2,1,0.5,4.0,128,4096,4096,16384,10240,103.647,132.033,131.903,0.9954
mixed,2,1,0.5,4.0,128,8192,128,512,320,113.662,113.152,113.918,
mixed,2,1,0.5,4.0,128,8192,256,1024,640,112.927,113.6,113.824,1.3328
mixed,2,1,0.5,4.0,128,8192,512,2048,1280,115.042,116.224,114.464,-0.489
mixed,2,1,0.5,4.0,128,8192,1024,4096,2560,114.976,115.104,115.552,4.5
mixed,2,1,0.5,4.0,128,8192,2048,8192,5120,114.846,114.688,114.752,
mixed,2,1,0.5,4.0,128,8192,4096,16384,10240,115.936,133.28,134.144,1.0498
mixed,2,1,0.5,4.0,256,0,128,512,320,48.704,64.446,64.608,1.0103
mixed,2,1,0.5,4.0,256,0,256,1024,640,64.864,67.745,66.271,0.4884
mixed,2,1,0.5,4.0,256,0,512,2048,1280,67.519,70.047,76.288,3.4688
mixed,2,1,0.5,4.0,256,0,1024,4096,2560,75.295,88.928,88.737,0.986
mixed,2,1,0.5,4.0,256,0,2048,8192,5120,99.616,127.777,127.584,0.9931
mixed,2,1,0.5,4.0,256,0,4096,16384,10240,147.23,205.312,203.616,0.9708
mixed,2,1,0.5,4.0,256,512,128,512,320,75.934,76.543,75.583,-0.5764
mixed,2,1,0.5,4.0,256,512,256,1024,640,76.415,72.416,71.84,
mixed,2,1,0.5,4.0,256,512,512,2048,1280,71.426,77.312,78.272,1.1631
mixed,2,1,0.5,4.0,256,512,1024,4096,2560,81.439,95.646,96.351,1.0496
mixed,2,1,0.5,4.0,256,512,2048,8192,5120,105.632,134.24,134.177,0.9978
mixed,2,1,0.5,4.0,256,512,4096,16384,10240,154.207,204.13,211.199,1.1416
mixed,2,1,0.5,4.0,256,1024,128,512,320,82.05,77.12,80.226,
mixed,2,1,0.5,4.0,256,1024,256,1024,640,76.737,76.415,77.024,
mixed,2,1,0.5,4.0,256,1024,512,2048,1280,81.889,79.168,78.559,
mixed,2,1,0.5,4.0,256,1024,1024,4096,2560,83.872,98.209,97.888,0.9776
mixed,2,1,0.5,4.0,256,1024,2048,8192,5120,105.856,134.495,134.784,1.0101
mixed,2,1,0.5,4.0,256,1024,4096,16384,10240,153.248,211.966,211.552,0.9929
mixed,2,1,0.5,4.0,256,2048,128,512,320,92.161,91.039,92.255,
mixed,2,1,0.5,4.0,256,2048,256,1024,640,92.417,93.25,92.895,0.5738
mixed,2,1,0.5,4.0,256,2048,512,2048,1280,93.664,92.798,93.535,
mixed,2,1,0.5,4.0,256,2048,1024,4096,2560,93.73,98.079,98.369,1.0667
mixed,2,1,0.5,4.0,256,2048,2048,8192,5120,108.03,136.129,136.161,1.0011
mixed,2,1,0.5,4.0,256,2048,4096,16384,10240,155.423,211.454,213.313,1.0332
mixed,2,1,0.5,4.0,256,4096,128,512,320,111.488,110.849,111.167,
mixed,2,1,0.5,4.0,256,4096,256,1024,640,111.167,110.466,111.073,
mixed,2,1,0.5,4.0,256,4096,512,2048,1280,123.264,140.382,121.278,-0.116
mixed,2,1,0.5,4.0,256,4096,1024,4096,2560,133.377,152.257,141.536,0.4322
mixed,2,1,0.5,4.0,256,4096,2048,8192,5120,152.478,137.281,181.919,
mixed,2,1,0.5,4.0,256,4096,4096,16384,10240,155.967,213.952,213.025,0.984
mixed,2,1,0.5,4.0,256,8192,128,512,320,149.536,148.704,149.41,
mixed,2,1,0.5,4.0,256,8192,256,1024,640,149.728,149.216,149.472,
mixed,2,1,0.5,4.0,256,8192,512,2048,1280,148.96,150.176,148.928,-0.0263
mixed,2,1,0.5,4.0,256,8192,1024,4096,2560,169.248,217.634,179.712,0.2163
mixed,2,1,0.5,4.0,256,8192,2048,8192,5120,204.32,219.712,218.303,0.9085
mixed,2,1,0.5,4.0,256,8192,4096,16384,10240,240.0,214.144,296.576,
mixed,2,1,0.5,4.0,512,0,128,512,320,56.094,78.176,78.72,1.0246
mixed,2,1,0.5,4.0,512,0,256,1024,640,78.752,88.611,85.601,0.6947
mixed,2,1,0.5,4.0,512,0,512,2048,1280,92.545,107.906,103.937,0.7416
mixed,2,1,0.5,4.0,512,0,1024,4096,2560,116.447,130.497,142.463,1.8517
mixed,2,1,0.5,4.0,512,0,2048,8192,5120,149.664,207.456,206.4,0.9817
mixed,2,1,0.5,4.0,512,0,4096,16384,10240,245.952,360.544,360.863,1.0028
mixed,2,1,0.5,4.0,512,512,128,512,320,91.968,86.976,86.814,
mixed,2,1,0.5,4.0,512,512,256,1024,640,102.333,112.288,102.942,0.0612
mixed,2,1,0.5,4.0,512,512,512,2048,1280,115.904,129.568,112.224,-0.2693
mixed,2,1,0.5,4.0,512,512,1024,4096,2560,139.805,169.694,143.648,0.1286
mixed,2,1,0.5,4.0,512,512,2048,8192,5120,188.255,244.544,220.8,0.5782
mixed,2,1,0.5,4.0,512,512,4096,16384,10240,283.52,359.488,372.352,1.1693
mixed,2,1,0.5,4.0,512,1024,128,512,320,102.816,101.345,102.081,
mixed,2,1,0.5,4.0,512,1024,256,1024,640,101.888,120.64,110.398,0.4538
mixed,2,1,0.5,4.0,512,1024,512,2048,1280,125.666,139.745,120.737,-0.3501
mixed,2,1,0.5,4.0,512,1024,1024,4096,2560,149.824,177.44,143.68,-0.2225
mixed,2,1,0.5,4.0,512,1024,2048,8192,5120,196.703,254.944,220.29,0.405
mixed,2,1,0.5,4.0,512,1024,4096,16384,10240,293.376,408.544,373.312,0.6941
mixed,2,1,0.5,4.0,512,2048,128,512,320,120.64,122.112,123.232,1.7609
mixed,2,1,0.5,4.0,512,2048,256,1024,640,121.983,122.4,121.154,-1.988
mixed,2,1,0.5,4.0,512,2048,512,2048,1280,116.96,158.784,138.688,0.5195
mixed,2,1,0.5,4.0,512,2048,1024,4096,2560,168.803,197.343,160.097,-0.305
mixed,2,1,0.5,4.0,512,2048,2048,8192,5120,217.664,274.272,221.92,0.0752
mixed,2,1,0.5,4.0,512,2048,4096,16384,10240,312.64,427.071,373.536,0.5322
mixed,2,1,0.5,4.0,512,4096,128,512,320,158.784,158.431,158.048,
mixed,2,1,0.5,4.0,512,4096,256,1024,640,160.479,158.976,159.872,
mixed,2,1,0.5,4.0,512,4096,512,2048,1280,159.038,160.191,160.098,0.9193
mixed,2,1,0.5,4.0,512,4096,1024,4096,2560,177.405,237.184,196.606,0.3212
mixed,2,1,0.5,4.0,512,4096,2048,8192,5120,256.96,313.022,237.664,-0.3442
mixed,2,1,0.5,4.0,512,4096,4096,16384,10240,352.384,468.798,376.735,0.2092
mixed,2,1,0.5,4.0,512,8192,128,512,320,235.87,234.464,235.391,
mixed,2,1,0.5,4.0,512,8192,256,1024,640,234.719,235.327,235.421,1.1546
mixed,2,1,0.5,4.0,512,8192,512,2048,1280,235.615,235.521,236.381,
mixed,2,1,0.5,4.0,512,8192,1024,4096,2560,234.911,235.264,234.656,-0.7224
mixed,2,1,0.5,4.0,512,8192,2048,8192,5120,276.128,393.089,316.256,0.3431
mixed,2,1,0.5,4.0,512,8192,4096,16384,10240,430.464,546.974,394.015,-0.3128
mixed,2,1,0.5,4.0,1024,0,128,512,320,81.631,81.409,80.352,
mixed,2,1,0.5,4.0,1024,0,256,1024,640,81.023,84.159,84.768,1.1942
mixed,2,1,0.5,4.0,1024,0,512,2048,1280,93.472,120.545,119.711,0.9692
mixed,2,1,0.5,4.0,1024,0,1024,4096,2560,139.52,192.897,192.702,0.9963
mixed,2,1,0.5,4.0,1024,0,2048,8192,5120,228.191,336.703,336.48,0.9979
mixed,2,1,0.5,4.0,1024,0,4096,16384,10240,409.28,625.886,625.79,0.9996
mixed,2,1,0.5,4.0,1024,512,128,512,320,99.807,100.961,99.711,-0.0832
mixed,2,1,0.5,4.0,1024,512,256,1024,640,99.359,100.192,99.745,0.4634
mixed,2,1,0.5,4.0,1024,512,512,2048,1280,98.944,121.568,119.744,0.9194
mixed,2,1,0.5,4.0,1024,512,1024,4096,2560,139.166,192.832,192.192,0.9881
mixed,2,1,0.5,4.0,1024,512,2048,8192,5120,229.058,337.535,338.24,1.0065
mixed,2,1,0.5,4.0,1024,512,4096,16384,10240,410.656,626.174,624.126,0.9905
mixed,2,1,0.5,4.0,1024,1024,128,512,320,117.726,117.665,117.728,
mixed,2,1,0.5,4.0,1024,1024,256,1024,640,117.953,117.47,117.663,
mixed,2,1,0.5,4.0,1024,1024,512,2048,1280,117.76,121.568,121.76,1.0504
mixed,2,1,0.5,4.0,1024,1024,1024,4096,2560,139.265,194.333,193.981,0.9936
mixed,2,1,0.5,4.0,1024,1024,2048,8192,5120,229.92,338.562,337.473,0.99
mixed,2,1,0.5,4.0,1024,1024,4096,16384,10240,410.783,626.654,627.071,1.0019
mixed,2,1,0.5,4.0,1024,2048,128,512,320,153.63,155.041,154.111,0.3409
mixed,2,1,0.5,4.0,1024,2048,256,1024,640,155.168,153.824,153.824,
mixed,2,1,0.5,4.0,1024,2048,512,2048,1280,154.655,154.272,154.176,
mixed,2,1,0.5,4.0,1024,2048,1024,4096,2560,155.135,194.846,193.698,0.9711
mixed,2,1,0.5,4.0,1024,2048,2048,8192,5120,231.936,340.352,339.744,0.9944
mixed,2,1,0.5,4.0,1024,2048,4096,16384,10240,413.952,629.341,628.321,0.9953
mixed,2,1,0.5,4.0,1024,4096,128,512,320,225.855,225.823,225.632,
mixed,2,1,0.5,4.0,1024,4096,256,1024,640,226.432,226.367,225.92,
mixed,2,1,0.5,4.0,1024,4096,512,2048,1280,226.206,227.679,225.312,-0.6069
mixed,2,1,0.5,4.0,1024,4096,1024,4096,2560,226.782,226.561,226.495,
mixed,2,1,0.5,4.0,1024,4096,2048,8192,5120,231.551,344.095,343.264,0.9926
mixed,2,1,0.5,4.0,1024,4096,4096,16384,10240,418.078,631.871,633.597,1.0081
mixed,2,1,0.5,4.0,1024,8192,128,512,320,376.989,376.033,376.543,
mixed,2,1,0.5,4.0,1024,8192,256,1024,640,376.927,376.769,375.039,
mixed,2,1,0.5,4.0,1024,8192,512,2048,1280,377.343,376.512,376.737,
mixed,2,1,0.5,4.0,1024,8192,1024,4096,2560,376.801,379.71,377.727,0.3183
mixed,2,1,0.5,4.0,1024,8192,2048,8192,5120,378.015,379.296,376.862,-0.9001
mixed,2,1,0.5,4.0,1024,8192,4096,16384,10240,421.215,640.127,636.671,0.9842
mixed,2,1,0.5,4.0,2048,0,128,512,320,151.711,160.478,159.936,0.9382
mixed,2,1,0.5,4.0,2048,0,256,1024,640,165.281,178.24,178.782,1.0418
mixed,2,1,0.5,4.0,2048,0,512,2048,1280,187.36,214.496,214.591,1.0035
mixed,2,1,0.5,4.0,2048,0,1024,4096,2560,232.799,287.68,287.041,0.9884
mixed,2,1,0.5,4.0,2048,0,2048,8192,5120,324.287,431.453,430.848,0.9944
mixed,2,1,0.5,4.0,2048,0,4096,16384,10240,503.68,721.568,720.704,0.996
mixed,2,1,0.5,4.0,2048,512,128,512,320,180.448,180.672,181.279,3.7098
mixed,2,1,0.5,4.0,2048,512,256,1024,640,183.294,196.64,195.584,0.9209
mixed,2,1,0.5,4.0,2048,512,512,2048,1280,205.184,232.29,233.538,1.046
mixed,2,1,0.5,4.0,2048,512,1024,4096,2560,252.0,307.904,308.77,1.0155
mixed,2,1,0.5,4.0,2048,512,2048,8192,5120,344.511,451.327,450.784,0.9949
mixed,2,1,0.5,4.0,2048,512,4096,16384,10240,524.896,742.335,740.64,0.9922
mixed,2,1,0.5,4.0,2048,1024,128,512,320,217.664,216.673,216.576,
mixed,2,1,0.5,4.0,2048,1024,256,1024,640,217.344,216.288,217.217,
mixed,2,1,0.5,4.0,2048,1024,512,2048,1280,224.316,251.648,251.393,0.9907
mixed,2,1,0.5,4.0,2048,1024,1024,4096,2560,270.783,327.168,326.654,0.9909
mixed,2,1,0.5,4.0,2048,1024,2048,8192,5120,363.615,472.129,470.944,0.9891
mixed,2,1,0.5,4.0,2048,1024,4096,16384,10240,543.68,762.429,760.797,0.9925
mixed,2,1,0.5,4.0,2048,2048,128,512,320,293.565,292.8,294.048,
mixed,2,1,0.5,4.0,2048,2048,256,1024,640,293.088,292.512,293.728,
mixed,2,1,0.5,4.0,2048,2048,512,2048,1280,293.599,293.757,294.177,3.6582
mixed,2,1,0.5,4.0,2048,2048,1024,4096,2560,312.0,366.75,365.694,0.9807
mixed,2,1,0.5,4.0,2048,2048,2048,8192,5120,405.789,512.033,512.189,1.0015
mixed,2,1,0.5,4.0,2048,2048,4096,16384,10240,583.869,801.632,801.086,0.9975
mixed,2,1,0.5,4.0,2048,4096,128,512,320,444.575,445.024,445.118,1.2094
mixed,2,1,0.5,4.0,2048,4096,256,1024,640,444.928,445.47,447.168,4.1328
mixed,2,1,0.5,4.0,2048,4096,512,2048,1280,446.145,444.767,445.694,
mixed,2,1,0.5,4.0,2048,4096,1024,4096,2560,444.543,448.029,445.885,0.385
mixed,2,1,0.5,4.0,2048,4096,2048,8192,5120,481.473,590.815,589.728,0.9901
mixed,2,1,0.5,4.0,2048,4096,4096,16384,10240,663.967,880.287,878.945,0.9938
mixed,2,1,0.5,4.0,2048,8192,128,512,320,732.769,731.744,732.159,
mixed,2,1,0.5,4.0,2048,8192,256,1024,640,733.471,732.286,732.414,
mixed,2,1,0.5,4.0,2048,8192,512,2048,1280,735.039,731.711,731.459,
mixed,2,1,0.5,4.0,2048,8192,1024,4096,2560,731.553,732.8,731.454,-0.0794
mixed,2,1,0.5,4.0,2048,8192,2048,8192,5120,729.024,736.254,734.911,0.8142
mixed,2,1,0.5,4.0,2048,8192,4096,16384,10240,805.565,1023.841,1023.935,1.0004
pure,4,1,0.25,4.0,0,0,128,512,224,38.4,45.152,45.152,1.0
pure,4,1,0.25,4.0,0,0,256,1024,448,45.344,47.584,48.095,1.2281
pure,4,1,0.25,4.0,0,0,512,2048,896,47.488,51.007,48.992,0.4274
pure,4,1,0.25,4.0,0,0,1024,4096,1792,49.281,56.992,52.767,0.4521
pure,4,1,0.25,4.0,0,0,2048,8192,3584,54.432,72.96,59.36,0.266
pure,4,1,0.25,4.0,0,0,4096,16384,7168,68.03,97.792,72.353,0.1453
mixed,4,1,0.25,4.0,16,0,128,512,224,44.032,51.714,50.912,0.8956
mixed,4,1,0.25,4.0,16,0,256,1024,448,52.384,53.152,52.35,-0.0443
mixed,4,1,0.25,4.0,16,0,512,2048,896,53.696,55.518,54.143,0.2453
mixed,4,1,0.25,4.0,16,0,1024,4096,1792,55.231,61.278,56.96,0.2859
mixed,4,1,0.25,4.0,16,0,2048,8192,3584,60.48,74.56,63.679,0.2272
mixed,4,1,0.25,4.0,16,0,4096,16384,7168,71.231,100.225,75.296,0.1402
mixed,4,1,0.25,4.0,16,512,128,512,224,59.232,58.912,60.0,
mixed,4,1,0.25,4.0,16,512,256,1024,448,59.424,56.545,55.968,
mixed,4,1,0.25,4.0,16,512,512,2048,896,56.031,64.767,56.352,0.0367
